# lat	lon	mean_temp_z1	std_temp_z1	mean_temp_z2	std_temp_z2
176.1768	-38.6188	102.47	70.35	175.20	64.20
176.1791	-38.6188	102.48	71.32	175.29	65.18
176.1814	-38.6188	102.48	72.28	175.37	66.16
176.1837	-38.6188	102.48	73.25	175.44	67.14
176.1861	-38.6188	102.48	74.22	175.51	68.12
176.1884	-38.6188	102.48	75.19	175.57	69.10
176.1907	-38.6188	102.48	76.16	175.62	70.09
176.1930	-38.6188	102.48	77.13	175.67	71.07
176.1954	-38.6188	102.47	78.11	175.72	72.05
176.1977	-38.6188	102.47	79.08	175.76	73.04
176.2000	-38.6188	102.46	80.06	175.81	74.02
175.9700	-38.6172	92.59	65.90	168.22	61.52
175.9723	-38.6172	92.26	64.73	167.82	60.38
175.9746	-38.6172	91.91	63.53	167.37	59.23
175.9770	-38.6172	91.53	62.32	166.88	58.07
175.9793	-38.6172	91.11	61.10	166.33	56.90
175.9816	-38.6172	90.65	59.85	165.71	55.70
175.9839	-38.6172	90.14	58.57	165.01	54.49
175.9863	-38.6172	89.57	57.26	164.22	53.25
175.9886	-38.6172	88.94	55.92	163.30	51.98
175.9909	-38.6172	88.22	54.52	162.24	50.67
175.9932	-38.6172	87.39	53.07	160.99	49.31
175.9956	-38.6172	86.42	51.54	159.49	47.88
175.9979	-38.6172	85.26	49.91	157.63	46.37
176.0002	-38.6172	83.84	48.12	155.26	44.72
176.0025	-38.6172	82.01	46.08	152.08	42.86
176.0048	-38.6172	79.42	43.59	147.38	40.59
176.0072	-38.6172	75.15	40.05	139.20	37.39
176.0095	-38.6172	66.07	33.50	120.95	31.47
176.0118	-38.6172	67.55	33.90	124.82	31.87
176.0141	-38.6172	72.18	36.22	135.45	34.05
176.0165	-38.6172	74.82	37.22	141.97	35.02
176.0188	-38.6172	76.48	37.57	146.58	35.42
176.0211	-38.6172	77.70	37.60	150.29	35.51
176.0234	-38.6172	79.48	37.89	155.08	35.71
176.0258	-38.6172	81.61	38.31	160.70	35.98
176.0281	-38.6172	83.42	38.54	166.02	36.10
176.0304	-38.6172	84.67	38.48	170.64	36.02
176.0327	-38.6172	85.34	38.15	174.66	35.76
176.0351	-38.6172	85.41	37.59	178.21	35.38
176.0374	-38.6172	84.86	36.85	181.43	34.91
176.0397	-38.6172	83.61	35.94	184.42	34.40
176.0420	-38.6172	81.61	34.84	187.10	33.85
176.0443	-38.6172	78.31	33.29	189.43	33.20
176.0467	-38.6172	68.27	29.85	193.30	32.33
176.0490	-38.6172	78.70	32.53	190.38	31.21
176.0513	-38.6172	82.43	31.28	187.19	31.29
176.0536	-38.6172	90.98	33.29	190.33	28.81
176.0560	-38.6172	94.96	33.12	190.08	28.86
176.0583	-38.6172	100.15	33.81	190.71	29.36
176.0606	-38.6172	118.78	33.93	199.02	26.14
176.0629	-38.6172	112.04	35.10	194.93	28.21
176.0653	-38.6172	111.34	35.76	194.00	28.74
176.0676	-38.6172	114.61	36.03	195.22	28.16
176.0699	-38.6172	120.55	36.12	197.77	26.72
176.0722	-38.6172	132.00	36.03	202.78	23.61
176.0745	-38.6172	123.99	36.49	199.00	26.12
176.0769	-38.6172	122.90	36.88	198.03	26.69
176.0792	-38.6172	122.73	37.32	197.31	27.06
176.0815	-38.6172	122.61	37.78	196.51	27.41
176.0838	-38.6172	122.15	38.25	195.34	27.82
176.0862	-38.6172	121.23	38.72	193.61	28.33
176.0885	-38.6172	119.95	39.17	191.43	28.92
176.0908	-38.6172	118.32	39.56	188.92	29.59
176.0931	-38.6172	116.41	39.90	186.19	30.30
176.0955	-38.6172	114.37	40.21	183.37	31.03
176.0978	-38.6172	112.33	40.48	180.56	31.72
176.1001	-38.6172	110.32	40.73	177.81	32.37
176.1024	-38.6172	108.33	40.96	175.10	32.99
176.1047	-38.6172	106.27	41.16	172.32	33.57
176.1071	-38.6172	104.00	41.25	169.26	34.06
176.1094	-38.6172	101.33	41.15	165.62	34.39
176.1117	-38.6172	98.14	40.77	161.17	34.51
176.1140	-38.6172	94.94	40.31	156.67	34.54
176.1164	-38.6172	93.56	40.64	154.96	35.10
176.1187	-38.6172	94.66	42.14	157.08	36.48
176.1210	-38.6172	96.46	44.00	160.28	38.13
176.1233	-38.6172	97.94	45.73	162.98	39.69
176.1257	-38.6172	99.01	47.28	165.03	41.12
176.1280	-38.6172	99.78	48.68	166.60	42.45
176.1303	-38.6172	100.35	49.98	167.85	43.70
176.1326	-38.6172	100.78	51.21	168.86	44.89
176.1349	-38.6172	101.12	52.39	169.72	46.05
176.1373	-38.6172	101.39	53.52	170.45	47.18
176.1396	-38.6172	101.60	54.63	171.08	48.28
176.1419	-38.6172	101.78	55.71	171.64	49.36
176.1442	-38.6172	101.92	56.77	172.12	50.43
176.1466	-38.6172	102.04	57.81	172.55	51.48
176.1489	-38.6172	102.13	58.84	172.93	52.51
176.1512	-38.6172	102.21	59.85	173.26	53.54
176.1535	-38.6172	102.27	60.85	173.56	54.55
176.1559	-38.6172	102.32	61.85	173.82	55.56
176.1582	-38.6172	102.36	62.84	174.06	56.56
176.1605	-38.6172	102.39	63.82	174.27	57.56
176.1628	-38.6172	102.42	64.80	174.45	58.55
176.1652	-38.6172	102.44	65.77	174.62	59.54
176.1675	-38.6172	102.45	66.74	174.76	60.53
176.1698	-38.6172	102.47	67.71	174.90	61.51
176.1721	-38.6172	102.47	68.67	175.02	62.49
176.1744	-38.6172	102.48	69.64	175.12	63.47
176.1768	-38.6172	102.49	70.60	175.22	64.45
176.1791	-38.6172	102.49	71.57	175.30	65.42
176.1814	-38.6172	102.49	72.53	175.38	66.40
176.1837	-38.6172	102.49	73.49	175.45	67.38
176.1861	-38.6172	102.49	74.46	175.52	68.36
176.1884	-38.6172	102.48	75.43	175.58	69.34
176.1907	-38.6172	102.48	76.39	175.63	70.31
176.1930	-38.6172	102.48	77.36	175.69	71.29
176.1954	-38.6172	102.47	78.33	175.73	72.28
176.1977	-38.6172	102.47	79.30	175.78	73.26
176.2000	-38.6172	102.46	80.28	175.82	74.24
175.9700	-38.6156	92.63	66.06	168.33	61.67
175.9723	-38.6156	92.31	64.89	167.94	60.54
175.9746	-38.6156	91.97	63.70	167.51	59.40
175.9770	-38.6156	91.60	62.50	167.04	58.25
175.9793	-38.6156	91.19	61.29	166.51	57.08
175.9816	-38.6156	90.75	60.05	165.92	55.90
175.9839	-38.6156	90.25	58.78	165.26	54.69
175.9863	-38.6156	89.71	57.49	164.51	53.47
175.9886	-38.6156	89.10	56.17	163.65	52.21
175.9909	-38.6156	88.42	54.80	162.66	50.93
175.9932	-38.6156	87.64	53.38	161.50	49.60
175.9956	-38.6156	86.74	51.90	160.12	48.21
175.9979	-38.6156	85.68	50.33	158.45	46.75
176.0002	-38.6156	84.40	48.63	156.37	45.19
176.0025	-38.6156	82.81	46.76	153.69	43.47
176.0048	-38.6156	80.76	44.61	150.07	41.51
176.0072	-38.6156	78.05	42.07	145.11	39.22
176.0095	-38.6156	75.19	39.51	139.85	36.91
176.0118	-38.6156	74.85	38.63	139.91	36.13
176.0141	-38.6156	76.38	38.93	143.94	36.43
176.0165	-38.6156	77.90	39.18	148.05	36.70
176.0188	-38.6156	79.19	39.26	151.76	36.80
176.0211	-38.6156	80.38	39.25	155.34	36.80
176.0234	-38.6156	81.73	39.27	159.27	36.79
176.0258	-38.6156	83.15	39.32	163.53	36.78
176.0281	-38.6156	84.41	39.26	167.73	36.69
176.0304	-38.6156	85.33	39.03	171.60	36.47
176.0327	-38.6156	85.83	38.61	175.10	36.14
176.0351	-38.6156	85.87	38.02	178.24	35.71
176.0374	-38.6156	85.43	37.27	181.10	35.22
176.0397	-38.6156	84.44	36.35	183.69	34.67
176.0420	-38.6156	82.76	35.22	186.01	34.07
176.0443	-38.6156	79.68	33.65	188.21	33.42
176.0467	-38.6156	75.51	31.84	190.19	32.81
176.0490	-38.6156	80.96	32.76	188.97	32.24
176.0513	-38.6156	85.80	32.96	187.85	31.53
176.0536	-38.6156	89.97	32.71	187.33	30.39
176.0560	-38.6156	87.88	28.23	181.90	29.91
176.0583	-38.6156	97.71	33.22	187.49	29.86
176.0606	-38.6156	106.56	34.63	192.01	29.12
176.0629	-38.6156	109.07	35.51	192.74	29.24
176.0653	-38.6156	110.23	36.17	192.77	29.42
176.0676	-38.6156	113.04	36.56	193.72	29.04
176.0699	-38.6156	116.77	36.79	195.19	28.28
176.0722	-38.6156	119.88	36.99	196.38	27.64
176.0745	-38.6156	120.20	37.29	196.21	27.80
176.0769	-38.6156	120.07	37.66	195.68	28.12
176.0792	-38.6156	120.06	38.06	195.07	28.42
176.0815	-38.6156	119.94	38.49	194.27	28.75
176.0838	-38.6156	119.57	38.93	193.17	29.13
176.0862	-38.6156	118.87	39.36	191.71	29.59
176.0885	-38.6156	117.86	39.79	189.91	30.12
176.0908	-38.6156	116.58	40.18	187.83	30.71
176.0931	-38.6156	115.08	40.55	185.57	31.35
176.0955	-38.6156	113.44	40.88	183.19	32.00
176.0978	-38.6156	111.74	41.20	180.78	32.64
176.1001	-38.6156	110.02	41.49	178.37	33.27
176.1024	-38.6156	108.27	41.77	175.96	33.88
176.1047	-38.6156	106.47	42.02	173.49	34.45
176.1071	-38.6156	104.55	42.20	170.87	34.97
176.1094	-38.6156	102.46	42.30	168.03	35.41
176.1117	-38.6156	100.29	42.32	165.05	35.79
176.1140	-38.6156	98.40	42.44	162.51	36.21
176.1164	-38.6156	97.41	42.95	161.34	36.89
176.1187	-38.6156	97.50	43.97	161.86	37.94
176.1210	-38.6156	98.20	45.29	163.31	39.20
176.1233	-38.6156	99.00	46.68	164.92	40.51
176.1257	-38.6156	99.70	48.03	166.35	41.79
176.1280	-38.6156	100.25	49.31	167.56	43.02
176.1303	-38.6156	100.69	50.53	168.58	44.21
176.1326	-38.6156	101.04	51.70	169.44	45.36
176.1349	-38.6156	101.32	52.84	170.18	46.49
176.1373	-38.6156	101.55	53.95	170.82	47.59
176.1396	-38.6156	101.73	55.03	171.38	48.67
176.1419	-38.6156	101.88	56.09	171.88	49.73
176.1442	-38.6156	102.00	57.13	172.32	50.78
176.1466	-38.6156	102.10	58.16	172.71	51.82
176.1489	-38.6156	102.19	59.17	173.06	52.84
176.1512	-38.6156	102.25	60.18	173.37	53.86
176.1535	-38.6156	102.31	61.17	173.65	54.87
176.1559	-38.6156	102.35	62.16	173.90	55.87
176.1582	-38.6156	102.39	63.14	174.12	56.86
176.1605	-38.6156	102.42	64.11	174.31	57.85
176.1628	-38.6156	102.44	65.09	174.49	58.84
176.1652	-38.6156	102.46	66.05	174.65	59.82
176.1675	-38.6156	102.47	67.02	174.79	60.80
176.1698	-38.6156	102.48	67.98	174.92	61.78
176.1721	-38.6156	102.49	68.95	175.04	62.76
176.1744	-38.6156	102.49	69.91	175.14	63.73
176.1768	-38.6156	102.49	70.87	175.24	64.71
176.1791	-38.6156	102.50	71.83	175.32	65.68
176.1814	-38.6156	102.50	72.79	175.40	66.66
176.1837	-38.6156	102.49	73.75	175.47	67.63
176.1861	-38.6156	102.49	74.71	175.53	68.61
176.1884	-38.6156	102.49	75.67	175.59	69.58
176.1907	-38.6156	102.49	76.64	175.65	70.56
176.1930	-38.6156	102.48	77.60	175.70	71.53
176.1954	-38.6156	102.48	78.57	175.75	72.51
176.1977	-38.6156	102.47	79.54	175.79	73.49
176.2000	-38.6156	102.47	80.51	175.83	74.47
175.9700	-38.6139	92.69	66.25	168.46	61.85
175.9723	-38.6139	92.38	65.08	168.08	60.73
175.9746	-38.6139	92.05	63.91	167.67	59.59
175.9770	-38.6139	91.69	62.72	167.22	58.45
175.9793	-38.6139	91.29	61.51	166.72	57.29
175.9816	-38.6139	90.87	60.29	166.17	56.12
175.9839	-38.6139	90.40	59.04	165.55	54.94
175.9863	-38.6139	89.88	57.77	164.85	53.73
175.9886	-38.6139	89.31	56.47	164.06	52.50
175.9909	-38.6139	88.67	55.14	163.15	51.24
175.9932	-38.6139	87.95	53.76	162.11	49.95
175.9956	-38.6139	87.13	52.33	160.89	48.61
175.9979	-38.6139	86.19	50.84	159.46	47.23
176.0002	-38.6139	85.10	49.26	157.74	45.77
176.0025	-38.6139	83.82	47.59	155.66	44.22
176.0048	-38.6139	82.32	45.80	153.17	42.59
176.0072	-38.6139	80.70	43.97	150.46	40.92
176.0095	-38.6139	79.39	42.37	148.42	39.48
176.0118	-38.6139	79.04	41.43	148.42	38.63
176.0141	-38.6139	79.58	41.06	150.34	38.30
176.0165	-38.6139	80.45	40.88	153.03	38.15
176.0188	-38.6139	81.40	40.72	155.95	38.02
176.0211	-38.6139	82.38	40.55	159.02	37.86
176.0234	-38.6139	83.41	40.40	162.30	37.70
176.0258	-38.6139	84.45	40.23	165.74	37.52
176.0281	-38.6139	85.37	39.99	169.17	37.28
176.0304	-38.6139	86.06	39.63	172.44	36.96
176.0327	-38.6139	86.45	39.15	175.46	36.57
176.0351	-38.6139	86.50	38.53	178.22	36.10
176.0374	-38.6139	86.19	37.79	180.73	35.58
176.0397	-38.6139	85.48	36.91	182.99	35.01
176.0420	-38.6139	84.29	35.87	185.01	34.40
176.0443	-38.6139	82.40	34.58	186.78	33.80
176.0467	-38.6139	79.04	32.91	188.67	33.57
176.0490	-38.6139	83.78	33.70	187.76	32.84
176.0513	-38.6139	87.63	33.76	187.02	32.14
176.0536	-38.6139	90.20	32.81	185.94	31.45
176.0560	-38.6139	90.91	31.55	182.91	30.77
176.0583	-38.6139	96.79	33.66	186.09	30.67
176.0606	-38.6139	102.58	35.18	189.14	30.50
176.0629	-38.6139	106.23	36.04	190.53	30.37
176.0653	-38.6139	108.78	36.65	191.32	30.26
176.0676	-38.6139	111.35	37.09	192.17	29.99
176.0699	-38.6139	113.95	37.42	193.08	29.60
176.0722	-38.6139	116.00	37.71	193.74	29.31
176.0745	-38.6139	117.07	38.03	193.89	29.28
176.0769	-38.6139	117.54	38.39	193.64	29.44
176.0792	-38.6139	117.73	38.77	193.15	29.67
176.0815	-38.6139	117.71	39.18	192.43	29.97
176.0838	-38.6139	117.45	39.60	191.45	30.32
176.0862	-38.6139	116.91	40.02	190.19	30.75
176.0885	-38.6139	116.12	40.43	188.66	31.23
176.0908	-38.6139	115.10	40.82	186.92	31.77
176.0931	-38.6139	113.90	41.20	185.00	32.35
176.0955	-38.6139	112.56	41.56	182.98	32.94
176.0978	-38.6139	111.15	41.91	180.90	33.55
176.1001	-38.6139	109.68	42.24	178.80	34.16
176.1024	-38.6139	108.18	42.56	176.68	34.75
176.1047	-38.6139	106.63	42.86	174.52	35.32
176.1071	-38.6139	105.02	43.13	172.32	35.87
176.1094	-38.6139	103.38	43.37	170.08	36.39
176.1117	-38.6139	101.80	43.62	167.94	36.91
176.1140	-38.6139	100.48	43.98	166.22	37.49
176.1164	-38.6139	99.67	44.56	165.28	38.21
176.1187	-38.6139	99.43	45.41	165.24	39.13
176.1210	-38.6139	99.61	46.47	165.85	40.20
176.1233	-38.6139	99.98	47.63	166.74	41.34
176.1257	-38.6139	100.38	48.81	167.68	42.49
176.1280	-38.6139	100.74	49.98	168.56	43.64
176.1303	-38.6139	101.05	51.12	169.35	44.76
176.1326	-38.6139	101.32	52.24	170.05	45.87
176.1349	-38.6139	101.53	53.33	170.67	46.96
176.1373	-38.6139	101.71	54.40	171.22	48.03
176.1396	-38.6139	101.86	55.45	171.71	49.09
176.1419	-38.6139	101.99	56.49	172.15	50.13
176.1442	-38.6139	102.09	57.51	172.54	51.16
176.1466	-38.6139	102.17	58.53	172.89	52.18
176.1489	-38.6139	102.24	59.53	173.21	53.20
176.1512	-38.6139	102.30	60.52	173.49	54.20
176.1535	-38.6139	102.35	61.51	173.75	55.20
176.1559	-38.6139	102.39	62.48	173.98	56.19
176.1582	-38.6139	102.42	63.46	174.19	57.18
176.1605	-38.6139	102.44	64.43	174.38	58.17
176.1628	-38.6139	102.46	65.39	174.54	59.15
176.1652	-38.6139	102.48	66.36	174.70	60.12
176.1675	-38.6139	102.49	67.32	174.83	61.10
176.1698	-38.6139	102.49	68.27	174.96	62.07
176.1721	-38.6139	102.50	69.23	175.07	63.04
176.1744	-38.6139	102.50	70.19	175.17	64.01
176.1768	-38.6139	102.50	71.15	175.26	64.99
176.1791	-38.6139	102.50	72.10	175.34	65.96
176.1814	-38.6139	102.50	73.06	175.42	66.93
176.1837	-38.6139	102.50	74.02	175.49	67.90
176.1861	-38.6139	102.50	74.97	175.55	68.87
176.1884	-38.6139	102.49	75.93	175.61	69.84
176.1907	-38.6139	102.49	76.89	175.67	70.81
176.1930	-38.6139	102.48	77.86	175.72	71.78
176.1954	-38.6139	102.48	78.82	175.76	72.76
176.1977	-38.6139	102.47	79.78	175.81	73.73
176.2000	-38.6139	102.47	80.75	175.85	74.71
175.9700	-38.6123	92.76	66.46	168.61	62.06
175.9723	-38.6123	92.46	65.30	168.25	60.94
175.9746	-38.6123	92.14	64.14	167.86	59.82
175.9770	-38.6123	91.79	62.96	167.44	58.69
175.9793	-38.6123	91.42	61.77	166.97	57.54
175.9816	-38.6123	91.01	60.56	166.45	56.39
175.9839	-38.6123	90.57	59.34	165.88	55.22
175.9863	-38.6123	90.09	58.09	165.24	54.03
175.9886	-38.6123	89.55	56.82	164.52	52.83
175.9909	-38.6123	88.97	55.52	163.71	51.60
175.9932	-38.6123	88.31	54.19	162.80	50.35
175.9956	-38.6123	87.59	52.83	161.76	49.07
175.9979	-38.6123	86.77	51.42	160.57	47.76
176.0002	-38.6123	85.86	49.97	159.21	46.41
176.0025	-38.6123	84.86	48.47	157.69	45.02
176.0048	-38.6123	83.79	46.96	156.06	43.63
176.0072	-38.6123	82.78	45.51	154.57	42.30
176.0095	-38.6123	82.03	44.26	153.68	41.16
176.0118	-38.6123	81.77	43.34	153.84	40.33
176.0141	-38.6123	82.00	42.74	155.08	39.78
176.0165	-38.6123	82.54	42.33	157.01	39.40
176.0188	-38.6123	83.22	41.99	159.33	39.09
176.0211	-38.6123	83.99	41.69	161.89	38.80
176.0234	-38.6123	84.79	41.39	164.64	38.51
176.0258	-38.6123	85.58	41.08	167.50	38.21
176.0281	-38.6123	86.28	40.72	170.36	37.87
176.0304	-38.6123	86.82	40.28	173.14	37.48
176.0327	-38.6123	87.15	39.75	175.74	37.04
176.0351	-38.6123	87.25	39.13	178.15	36.54
176.0374	-38.6123	87.09	38.41	180.35	36.00
176.0397	-38.6123	86.67	37.60	182.31	35.42
176.0420	-38.6123	86.02	36.70	184.02	34.83
176.0443	-38.6123	85.23	35.76	185.43	34.25
176.0467	-38.6123	85.05	35.04	186.35	33.76
176.0490	-38.6123	86.86	34.88	186.44	33.26
176.0513	-38.6123	89.45	34.71	186.16	32.71
176.0536	-38.6123	91.60	33.95	185.69	32.18
176.0560	-38.6123	93.91	33.82	185.44	31.78
176.0583	-38.6123	97.78	34.94	186.46	31.54
176.0606	-38.6123	101.78	35.89	187.96	31.37
176.0629	-38.6123	105.07	36.60	189.11	31.23
176.0653	-38.6123	107.71	37.16	189.97	31.08
176.0676	-38.6123	109.99	37.62	190.73	30.90
176.0699	-38.6123	112.02	38.01	191.40	30.70
176.0722	-38.6123	113.65	38.37	191.87	30.55
176.0745	-38.6123	114.75	38.72	192.04	30.53
176.0769	-38.6123	115.40	39.08	191.90	30.64
176.0792	-38.6123	115.73	39.47	191.50	30.84
176.0815	-38.6123	115.81	39.86	190.88	31.11
176.0838	-38.6123	115.65	40.27	190.02	31.44
176.0862	-38.6123	115.25	40.67	188.93	31.83
176.0885	-38.6123	114.64	41.08	187.62	32.28
176.0908	-38.6123	113.82	41.48	186.13	32.78
176.0931	-38.6123	112.85	41.87	184.50	33.31
176.0955	-38.6123	111.75	42.25	182.76	33.87
176.0978	-38.6123	110.57	42.62	180.96	34.45
176.1001	-38.6123	109.33	42.98	179.12	35.03
176.1024	-38.6123	108.04	43.34	177.27	35.61
176.1047	-38.6123	106.72	43.68	175.41	36.19
176.1071	-38.6123	105.39	44.02	173.56	36.76
176.1094	-38.6123	104.08	44.37	171.75	37.33
176.1117	-38.6123	102.85	44.75	170.11	37.92
176.1140	-38.6123	101.83	45.21	168.79	38.56
176.1164	-38.6123	101.12	45.82	167.97	39.30
176.1187	-38.6123	100.77	46.60	167.71	40.16
176.1210	-38.6123	100.70	47.52	167.89	41.12
176.1233	-38.6123	100.81	48.53	168.35	42.15
176.1257	-38.6123	101.00	49.59	168.93	43.21
176.1280	-38.6123	101.21	50.66	169.53	44.28
176.1303	-38.6123	101.41	51.73	170.12	45.35
176.1326	-38.6123	101.59	52.80	170.67	46.41
176.1349	-38.6123	101.75	53.84	171.17	47.46
176.1373	-38.6123	101.88	54.88	171.63	48.50
176.1396	-38.6123	102.00	55.91	172.05	49.53
176.1419	-38.6123	102.10	56.92	172.43	50.55
176.1442	-38.6123	102.18	57.92	172.78	51.57
176.1466	-38.6123	102.25	58.92	173.09	52.57
176.1489	-38.6123	102.31	59.91	173.37	53.57
176.1512	-38.6123	102.35	60.89	173.63	54.57
176.1535	-38.6123	102.39	61.86	173.87	55.56
176.1559	-38.6123	102.42	62.83	174.08	56.54
176.1582	-38.6123	102.45	63.80	174.27	57.52
176.1605	-38.6123	102.47	64.76	174.45	58.50
176.1628	-38.6123	102.48	65.72	174.60	59.47
176.1652	-38.6123	102.49	66.67	174.75	60.44
176.1675	-38.6123	102.50	67.63	174.88	61.41
176.1698	-38.6123	102.51	68.58	175.00	62.38
176.1721	-38.6123	102.51	69.53	175.10	63.34
176.1744	-38.6123	102.51	70.49	175.20	64.31
176.1768	-38.6123	102.51	71.44	175.29	65.28
176.1791	-38.6123	102.51	72.39	175.37	66.24
176.1814	-38.6123	102.51	73.34	175.44	67.21
176.1837	-38.6123	102.51	74.30	175.51	68.17
176.1861	-38.6123	102.50	75.25	175.57	69.14
176.1884	-38.6123	102.50	76.21	175.63	70.11
176.1907	-38.6123	102.49	77.16	175.68	71.08
176.1930	-38.6123	102.49	78.12	175.73	72.04
176.1954	-38.6123	102.48	79.08	175.78	73.01
176.1977	-38.6123	102.47	80.04	175.82	73.99
176.2000	-38.6123	102.47	81.00	175.86	74.96
175.9700	-38.6107	92.84	66.70	168.77	62.29
175.9723	-38.6107	92.55	65.55	168.43	61.18
175.9746	-38.6107	92.25	64.40	168.07	60.07
175.9770	-38.6107	91.92	63.24	167.67	58.95
175.9793	-38.6107	91.56	62.06	167.24	57.82
175.9816	-38.6107	91.18	60.87	166.76	56.68
175.9839	-38.6107	90.77	59.67	166.24	55.53
175.9863	-38.6107	90.32	58.45	165.66	54.37
175.9886	-38.6107	89.83	57.21	165.03	53.19
175.9909	-38.6107	89.29	55.95	164.32	52.00
175.9932	-38.6107	88.71	54.67	163.54	50.79
175.9956	-38.6107	88.07	53.37	162.67	49.57
175.9979	-38.6107	87.38	52.05	161.71	48.33
176.0002	-38.6107	86.64	50.70	160.68	47.07
176.0025	-38.6107	85.86	49.35	159.60	45.82
176.0048	-38.6107	85.09	48.03	158.57	44.60
176.0072	-38.6107	84.41	46.79	157.75	43.45
176.0095	-38.6107	83.94	45.70	157.39	42.44
176.0118	-38.6107	83.76	44.81	157.68	41.63
176.0141	-38.6107	83.89	44.13	158.65	40.99
176.0165	-38.6107	84.24	43.58	160.17	40.49
176.0188	-38.6107	84.75	43.13	162.05	40.06
176.0211	-38.6107	85.34	42.71	164.19	39.66
176.0234	-38.6107	85.97	42.31	166.50	39.28
176.0258	-38.6107	86.59	41.90	168.91	38.89
176.0281	-38.6107	87.15	41.46	171.34	38.48
176.0304	-38.6107	87.60	40.97	173.71	38.03
176.0327	-38.6107	87.91	40.41	175.96	37.55
176.0351	-38.6107	88.06	39.79	178.06	37.03
176.0374	-38.6107	88.04	39.11	179.96	36.47
176.0397	-38.6107	87.90	38.37	181.66	35.90
176.0420	-38.6107	87.68	37.62	183.10	35.32
176.0443	-38.6107	87.59	36.90	184.23	34.75
176.0467	-38.6107	88.02	36.36	184.95	34.23
176.0490	-38.6107	89.32	36.05	185.23	33.73
176.0513	-38.6107	91.21	35.82	185.26	33.24
176.0536	-38.6107	93.32	35.57	185.28	32.81
176.0560	-38.6107	95.77	35.62	185.53	32.49
176.0583	-38.6107	98.81	36.08	186.21	32.26
176.0606	-38.6107	102.03	36.63	187.13	32.09
176.0629	-38.6107	104.91	37.16	188.01	31.95
176.0653	-38.6107	107.23	37.67	188.78	31.84
176.0676	-38.6107	109.11	38.15	189.45	31.75
176.0699	-38.6107	110.70	38.59	190.00	31.66
176.0722	-38.6107	112.01	38.99	190.37	31.61
176.0745	-38.6107	112.99	39.38	190.51	31.64
176.0769	-38.6107	113.65	39.76	190.42	31.74
176.0792	-38.6107	114.04	40.15	190.09	31.93
176.0815	-38.6107	114.18	40.54	189.55	32.18
176.0838	-38.6107	114.10	40.94	188.80	32.50
176.0862	-38.6107	113.82	41.34	187.86	32.87
176.0885	-38.6107	113.34	41.75	186.73	33.29
176.0908	-38.6107	112.70	42.15	185.45	33.75
176.0931	-38.6107	111.91	42.55	184.04	34.25
176.0955	-38.6107	111.00	42.94	182.54	34.79
176.0978	-38.6107	110.01	43.33	180.97	35.34
176.1001	-38.6107	108.96	43.72	179.37	35.90
176.1024	-38.6107	107.87	44.10	177.76	36.47
176.1047	-38.6107	106.76	44.49	176.15	37.05
176.1071	-38.6107	105.65	44.88	174.58	37.64
176.1094	-38.6107	104.57	45.30	173.09	38.23
176.1117	-38.6107	103.58	45.75	171.76	38.86
176.1140	-38.6107	102.74	46.27	170.68	39.53
176.1164	-38.6107	102.12	46.89	169.95	40.27
176.1187	-38.6107	101.73	47.63	169.58	41.09
176.1210	-38.6107	101.54	48.47	169.54	41.98
176.1233	-38.6107	101.50	49.39	169.72	42.93
176.1257	-38.6107	101.54	50.36	170.05	43.92
176.1280	-38.6107	101.64	51.36	170.45	44.93
176.1303	-38.6107	101.75	52.37	170.86	45.95
176.1326	-38.6107	101.86	53.38	171.28	46.96
176.1349	-38.6107	101.96	54.38	171.68	47.98
176.1373	-38.6107	102.05	55.39	172.05	48.99
176.1396	-38.6107	102.14	56.38	172.40	50.00
176.1419	-38.6107	102.21	57.37	172.72	51.00
176.1442	-38.6107	102.27	58.35	173.02	51.99
176.1466	-38.6107	102.32	59.33	173.30	52.99
176.1489	-38.6107	102.37	60.30	173.55	53.97
176.1512	-38.6107	102.41	61.27	173.78	54.95
176.1535	-38.6107	102.44	62.24	173.99	55.93
176.1559	-38.6107	102.46	63.20	174.19	56.90
176.1582	-38.6107	102.48	64.15	174.36	57.87
176.1605	-38.6107	102.49	65.10	174.53	58.84
176.1628	-38.6107	102.51	66.06	174.67	59.81
176.1652	-38.6107	102.51	67.01	174.81	60.77
176.1675	-38.6107	102.52	67.95	174.93	61.74
176.1698	-38.6107	102.52	68.90	175.04	62.70
176.1721	-38.6107	102.52	69.85	175.14	63.66
176.1744	-38.6107	102.52	70.80	175.24	64.62
176.1768	-38.6107	102.52	71.74	175.32	65.58
176.1791	-38.6107	102.52	72.69	175.40	66.54
176.1814	-38.6107	102.52	73.64	175.47	67.50
176.1837	-38.6107	102.51	74.59	175.53	68.46
176.1861	-38.6107	102.51	75.54	175.60	69.43
176.1884	-38.6107	102.50	76.49	175.65	70.39
176.1907	-38.6107	102.49	77.44	175.70	71.35
176.1930	-38.6107	102.49	78.39	175.75	72.32
176.1954	-38.6107	102.48	79.35	175.80	73.28
176.1977	-38.6107	102.47	80.30	175.84	74.25
176.2000	-38.6107	102.47	81.26	175.88	75.22
175.9700	-38.6091	92.94	66.96	168.94	62.54
175.9723	-38.6091	92.66	65.83	168.63	61.45
175.9746	-38.6091	92.37	64.69	168.29	60.35
175.9770	-38.6091	92.06	63.54	167.92	59.24
175.9793	-38.6091	91.72	62.38	167.53	58.13
175.9816	-38.6091	91.37	61.22	167.09	57.01
