# lat	lon	mean_temp_z1	std_temp_z1	mean_temp_z2	std_temp_z2
175.9979	-38.7061	102.20	78.59	174.46	72.20
176.0002	-38.7061	102.26	78.00	174.50	71.59
176.0025	-38.7061	102.34	77.41	174.55	71.00
176.0048	-38.7061	102.41	76.84	174.59	70.42
176.0072	-38.7061	102.49	76.27	174.63	69.85
176.0095	-38.7061	102.58	75.72	174.68	69.28
176.0118	-38.7061	102.66	75.18	174.73	68.73
176.0141	-38.7061	102.75	74.65	174.78	68.19
176.0165	-38.7061	102.85	74.13	174.83	67.66
176.0188	-38.7061	102.94	73.62	174.89	67.15
176.0211	-38.7061	103.04	73.13	174.95	66.64
176.0234	-38.7061	103.15	72.64	175.01	66.14
176.0258	-38.7061	103.25	72.17	175.07	65.66
176.0281	-38.7061	103.36	71.71	175.13	65.19
176.0304	-38.7061	103.48	71.26	175.20	64.73
176.0327	-38.7061	103.59	70.83	175.27	64.28
176.0351	-38.7061	103.71	70.40	175.34	63.85
176.0374	-38.7061	103.84	69.99	175.42	63.43
176.0397	-38.7061	103.96	69.60	175.50	63.02
176.0420	-38.7061	104.09	69.21	175.58	62.62
176.0443	-38.7061	104.22	68.84	175.67	62.23
176.0467	-38.7061	104.36	68.48	175.77	61.86
176.0490	-38.7061	104.50	68.14	175.87	61.51
176.0513	-38.7061	104.64	67.80	175.98	61.17
176.0536	-38.7061	104.79	67.49	176.09	60.84
176.0560	-38.7061	104.94	67.18	176.22	60.52
176.0583	-38.7061	105.09	66.89	176.35	60.22
176.0606	-38.7061	105.25	66.61	176.50	59.94
176.0629	-38.7061	105.41	66.35	176.66	59.67
176.0653	-38.7061	105.58	66.10	176.82	59.41
176.0676	-38.7061	105.75	65.86	177.01	59.17
176.0699	-38.7061	105.92	65.64	177.20	58.95
176.0722	-38.7061	106.09	65.43	177.41	58.74
176.0745	-38.7061	106.27	65.23	177.63	58.54
176.0769	-38.7061	106.45	65.05	177.86	58.36
176.0792	-38.7061	106.63	64.87	178.11	58.20
176.0815	-38.7061	106.80	64.71	178.38	58.06
176.0838	-38.7061	106.98	64.55	178.65	57.92
176.0862	-38.7061	107.16	64.41	178.94	57.81
176.0885	-38.7061	107.33	64.27	179.24	57.71
176.0908	-38.7061	107.49	64.15	179.56	57.64
176.0931	-38.7061	107.64	64.03	179.88	57.58
176.0955	-38.7061	107.78	63.91	180.21	57.54
176.0978	-38.7061	107.90	63.81	180.55	57.52
176.1001	-38.7061	108.00	63.71	180.89	57.53
176.1024	-38.7061	108.06	63.63	181.23	57.57
176.1047	-38.7061	108.07	63.56	181.56	57.65
176.1071	-38.7061	108.04	63.49	181.88	57.76
176.1094	-38.7061	107.95	63.45	182.20	57.92
176.1117	-38.7061	107.81	63.41	182.50	58.13
176.1140	-38.7061	107.60	63.38	182.78	58.38
176.1164	-38.7061	107.34	63.35	183.05	58.67
176.1187	-38.7061	107.04	63.33	183.30	59.00
176.1210	-38.7061	106.73	63.31	183.52	59.36
176.1233	-38.7061	106.41	63.32	183.69	59.75
176.1257	-38.7061	106.11	63.38	183.80	60.17
176.1280	-38.7061	105.87	63.55	183.82	60.60
176.1303	-38.7061	105.69	63.88	183.75	61.07
176.1326	-38.7061	105.57	64.40	183.58	61.56
176.1349	-38.7061	105.51	65.09	183.32	62.08
176.1373	-38.7061	105.49	65.89	183.00	62.63
176.1396	-38.7061	105.49	66.76	182.66	63.21
176.1419	-38.7061	105.49	67.66	182.30	63.81
176.1442	-38.7061	105.49	68.55	181.95	64.43
176.1466	-38.7061	105.49	69.43	181.60	65.08
176.1489	-38.7061	105.48	70.31	181.27	65.73
176.1512	-38.7061	105.47	71.17	180.95	66.41
176.1535	-38.7061	105.46	72.02	180.64	67.09
176.1559	-38.7061	105.44	72.87	180.35	67.79
176.1582	-38.7061	105.41	73.70	180.08	68.50
176.1605	-38.7061	105.39	74.54	179.81	69.21
176.1628	-38.7061	105.37	75.37	179.56	69.94
176.1652	-38.7061	105.34	76.20	179.33	70.68
176.1675	-38.7061	105.32	77.03	179.10	71.42
176.1698	-38.7061	105.29	77.85	178.89	72.18
176.1721	-38.7061	105.26	78.68	178.69	72.94
176.1744	-38.7061	105.24	79.51	178.50	73.71
176.1768	-38.7061	105.22	80.35	178.32	74.48
176.1791	-38.7061	105.19	81.18	178.16	75.27
176.1814	-38.7061	105.17	82.03	178.00	76.06
176.1837	-38.7061	105.15	82.87	177.86	76.86
176.1861	-38.7061	105.13	83.72	177.73	77.67
176.1884	-38.7061	105.11	84.57	177.60	78.49
176.1907	-38.7061	105.09	85.43	177.49	79.31
176.1930	-38.7061	105.07	86.29	177.39	80.14
176.1954	-38.7061	105.05	87.16	177.29	80.98
176.1977	-38.7061	105.03	88.03	177.21	81.83
176.2000	-38.7061	105.02	88.91	177.13	82.68
175.9700	-38.7044	101.55	85.89	174.09	79.56
175.9723	-38.7044	101.58	85.17	174.10	78.84
175.9746	-38.7044	101.61	84.47	174.12	78.13
175.9770	-38.7044	101.65	83.77	174.14	77.43
175.9793	-38.7044	101.69	83.08	174.16	76.74
175.9816	-38.7044	101.73	82.40	174.18	76.05
175.9839	-38.7044	101.78	81.73	174.21	75.38
175.9863	-38.7044	101.83	81.07	174.24	74.71
175.9886	-38.7044	101.88	80.41	174.26	74.05
175.9909	-38.7044	101.94	79.77	174.30	73.40
175.9932	-38.7044	102.00	79.14	174.33	72.76
175.9956	-38.7044	102.06	78.51	174.36	72.13
175.9979	-38.7044	102.13	77.90	174.40	71.51
176.0002	-38.7044	102.20	77.30	174.44	70.90
176.0025	-38.7044	102.27	76.71	174.48	70.30
176.0048	-38.7044	102.35	76.13	174.52	69.72
176.0072	-38.7044	102.43	75.56	174.57	69.14
176.0095	-38.7044	102.51	75.00	174.62	68.57
176.0118	-38.7044	102.60	74.45	174.67	68.01
176.0141	-38.7044	102.69	73.92	174.72	67.47
176.0165	-38.7044	102.79	73.39	174.77	66.93
176.0188	-38.7044	102.89	72.88	174.82	66.41
176.0211	-38.7044	102.99	72.38	174.88	65.89
176.0234	-38.7044	103.10	71.89	174.94	65.39
176.0258	-38.7044	103.21	71.41	175.00	64.90
176.0281	-38.7044	103.32	70.95	175.06	64.43
176.0304	-38.7044	103.44	70.49	175.13	63.96
176.0327	-38.7044	103.55	70.05	175.20	63.51
176.0351	-38.7044	103.68	69.62	175.27	63.06
176.0374	-38.7044	103.80	69.21	175.34	62.64
176.0397	-38.7044	103.93	68.81	175.42	62.22
176.0420	-38.7044	104.07	68.42	175.51	61.82
176.0443	-38.7044	104.20	68.04	175.60	61.43
176.0467	-38.7044	104.34	67.68	175.69	61.05
176.0490	-38.7044	104.49	67.33	175.79	60.69
176.0513	-38.7044	104.64	66.99	175.90	60.34
176.0536	-38.7044	104.79	66.67	176.02	60.00
176.0560	-38.7044	104.94	66.36	176.14	59.68
176.0583	-38.7044	105.10	66.06	176.28	59.37
176.0606	-38.7044	105.27	65.78	176.43	59.08
176.0629	-38.7044	105.44	65.51	176.58	58.80
176.0653	-38.7044	105.61	65.26	176.76	58.54
176.0676	-38.7044	105.79	65.02	176.94	58.30
176.0699	-38.7044	105.97	64.79	177.14	58.06
176.0722	-38.7044	106.15	64.58	177.36	57.85
176.0745	-38.7044	106.34	64.38	177.59	57.65
176.0769	-38.7044	106.53	64.19	177.84	57.46
176.0792	-38.7044	106.73	64.01	178.10	57.29
176.0815	-38.7044	106.92	63.84	178.38	57.14
176.0838	-38.7044	107.12	63.68	178.67	57.00
176.0862	-38.7044	107.31	63.53	178.98	56.87
176.0885	-38.7044	107.50	63.39	179.30	56.77
176.0908	-38.7044	107.69	63.26	179.64	56.68
176.0931	-38.7044	107.86	63.13	179.99	56.60
176.0955	-38.7044	108.03	63.01	180.35	56.55
176.0978	-38.7044	108.18	62.90	180.72	56.52
176.1001	-38.7044	108.30	62.79	181.09	56.51
176.1024	-38.7044	108.38	62.69	181.47	56.53
176.1047	-38.7044	108.42	62.61	181.83	56.60
176.1071	-38.7044	108.40	62.55	182.19	56.70
176.1094	-38.7044	108.31	62.50	182.53	56.86
176.1117	-38.7044	108.14	62.47	182.86	57.07
176.1140	-38.7044	107.90	62.46	183.17	57.33
176.1164	-38.7044	107.59	62.46	183.47	57.64
176.1187	-38.7044	107.24	62.47	183.74	57.99
176.1210	-38.7044	106.86	62.50	183.98	58.38
176.1233	-38.7044	106.49	62.57	184.17	58.79
176.1257	-38.7044	106.15	62.72	184.28	59.23
176.1280	-38.7044	105.88	62.97	184.28	59.69
176.1303	-38.7044	105.69	63.36	184.17	60.18
176.1326	-38.7044	105.57	63.90	183.95	60.69
176.1349	-38.7044	105.52	64.58	183.64	61.24
176.1373	-38.7044	105.50	65.35	183.28	61.81
176.1396	-38.7044	105.50	66.18	182.89	62.40
176.1419	-38.7044	105.50	67.04	182.50	63.02
176.1442	-38.7044	105.50	67.91	182.11	63.65
176.1466	-38.7044	105.50	68.78	181.74	64.31
176.1489	-38.7044	105.49	69.64	181.38	64.98
176.1512	-38.7044	105.47	70.50	181.04	65.66
176.1535	-38.7044	105.46	71.35	180.72	66.36
176.1559	-38.7044	105.44	72.20	180.41	67.07
176.1582	-38.7044	105.41	73.04	180.11	67.78
176.1605	-38.7044	105.39	73.88	179.84	68.51
176.1628	-38.7044	105.36	74.71	179.57	69.25
176.1652	-38.7044	105.34	75.55	179.33	69.99
176.1675	-38.7044	105.31	76.38	179.09	70.75
176.1698	-38.7044	105.28	77.22	178.87	71.51
176.1721	-38.7044	105.26	78.05	178.66	72.28
176.1744	-38.7044	105.23	78.89	178.46	73.06
176.1768	-38.7044	105.21	79.73	178.28	73.84
176.1791	-38.7044	105.19	80.57	178.11	74.64
176.1814	-38.7044	105.16	81.42	177.95	75.44
176.1837	-38.7044	105.14	82.27	177.80	76.25
176.1861	-38.7044	105.12	83.13	177.66	77.06
176.1884	-38.7044	105.10	83.99	177.54	77.89
176.1907	-38.7044	105.08	84.85	177.42	78.72
176.1930	-38.7044	105.06	85.72	177.32	79.56
176.1954	-38.7044	105.04	86.59	177.22	80.40
176.1977	-38.7044	105.03	87.47	177.14	81.26
176.2000	-38.7044	105.01	88.36	177.06	82.12
175.9700	-38.7028	101.48	85.28	174.03	78.95
175.9723	-38.7028	101.51	84.55	174.04	78.23
175.9746	-38.7028	101.54	83.84	174.06	77.51
175.9770	-38.7028	101.58	83.14	174.08	76.81
175.9793	-38.7028	101.62	82.44	174.10	76.11
175.9816	-38.7028	101.66	81.76	174.12	75.41
175.9839	-38.7028	101.71	81.08	174.14	74.73
175.9863	-38.7028	101.76	80.41	174.17	74.06
175.9886	-38.7028	101.81	79.75	174.20	73.39
175.9909	-38.7028	101.87	79.10	174.23	72.74
175.9932	-38.7028	101.93	78.46	174.26	72.09
175.9956	-38.7028	101.99	77.83	174.30	71.46
175.9979	-38.7028	102.06	77.22	174.33	70.83
176.0002	-38.7028	102.13	76.61	174.37	70.22
176.0025	-38.7028	102.20	76.01	174.41	69.61
176.0048	-38.7028	102.28	75.42	174.46	69.02
176.0072	-38.7028	102.36	74.85	174.50	68.43
176.0095	-38.7028	102.45	74.29	174.55	67.86
176.0118	-38.7028	102.54	73.73	174.60	67.29
176.0141	-38.7028	102.63	73.19	174.65	66.74
176.0165	-38.7028	102.73	72.66	174.70	66.20
176.0188	-38.7028	102.83	72.14	174.76	65.67
176.0211	-38.7028	102.94	71.64	174.81	65.15
176.0234	-38.7028	103.04	71.14	174.87	64.64
176.0258	-38.7028	103.16	70.66	174.93	64.15
176.0281	-38.7028	103.27	70.19	174.99	63.66
176.0304	-38.7028	103.39	69.73	175.06	63.19
176.0327	-38.7028	103.51	69.28	175.13	62.73
176.0351	-38.7028	103.64	68.85	175.20	62.29
176.0374	-38.7028	103.77	68.43	175.27	61.85
176.0397	-38.7028	103.90	68.02	175.35	61.43
176.0420	-38.7028	104.04	67.62	175.43	61.02
176.0443	-38.7028	104.18	67.24	175.52	60.62
176.0467	-38.7028	104.32	66.87	175.61	60.24
176.0490	-38.7028	104.47	66.52	175.71	59.87
176.0513	-38.7028	104.62	66.18	175.82	59.51
176.0536	-38.7028	104.78	65.85	175.93	59.17
176.0560	-38.7028	104.94	65.54	176.06	58.84
176.0583	-38.7028	105.11	65.24	176.19	58.53
176.0606	-38.7028	105.28	64.95	176.34	58.23
176.0629	-38.7028	105.46	64.68	176.50	57.95
176.0653	-38.7028	105.64	64.42	176.68	57.68
176.0676	-38.7028	105.83	64.18	176.87	57.42
176.0699	-38.7028	106.02	63.95	177.08	57.18
176.0722	-38.7028	106.21	63.73	177.30	56.96
176.0745	-38.7028	106.42	63.52	177.54	56.75
176.0769	-38.7028	106.62	63.33	177.80	56.56
176.0792	-38.7028	106.83	63.15	178.08	56.38
176.0815	-38.7028	107.04	62.98	178.37	56.22
176.0838	-38.7028	107.26	62.82	178.68	56.07
176.0862	-38.7028	107.47	62.66	179.01	55.94
176.0885	-38.7028	107.69	62.51	179.36	55.82
176.0908	-38.7028	107.90	62.37	179.73	55.71
176.0931	-38.7028	108.10	62.24	180.11	55.63
176.0955	-38.7028	108.30	62.10	180.50	55.55
176.0978	-38.7028	108.48	61.98	180.90	55.50
176.1001	-38.7028	108.64	61.86	181.31	55.47
176.1024	-38.7028	108.76	61.74	181.73	55.47
176.1047	-38.7028	108.83	61.65	182.14	55.52
176.1071	-38.7028	108.83	61.57	182.53	55.61
176.1094	-38.7028	108.73	61.52	182.91	55.76
176.1117	-38.7028	108.54	61.50	183.27	55.98
176.1140	-38.7028	108.25	61.50	183.61	56.25
176.1164	-38.7028	107.88	61.51	183.94	56.59
176.1187	-38.7028	107.44	61.54	184.25	56.96
176.1210	-38.7028	106.96	61.60	184.54	57.37
176.1233	-38.7028	106.50	61.69	184.78	57.81
176.1257	-38.7028	106.09	61.87	184.92	58.27
176.1280	-38.7028	105.78	62.17	184.91	58.75
176.1303	-38.7028	105.58	62.61	184.75	59.26
176.1326	-38.7028	105.49	63.20	184.45	59.81
176.1349	-38.7028	105.46	63.91	184.06	60.37
176.1373	-38.7028	105.46	64.69	183.62	60.97
176.1396	-38.7028	105.48	65.53	183.17	61.58
176.1419	-38.7028	105.49	66.38	182.72	62.22
176.1442	-38.7028	105.50	67.25	182.29	62.87
176.1466	-38.7028	105.50	68.11	181.88	63.54
176.1489	-38.7028	105.49	68.98	181.50	64.22
176.1512	-38.7028	105.47	69.83	181.13	64.92
176.1535	-38.7028	105.46	70.69	180.78	65.63
176.1559	-38.7028	105.43	71.54	180.46	66.35
176.1582	-38.7028	105.41	72.38	180.15	67.08
176.1605	-38.7028	105.38	73.23	179.85	67.82
176.1628	-38.7028	105.36	74.07	179.58	68.56
176.1652	-38.7028	105.33	74.91	179.31	69.32
176.1675	-38.7028	105.30	75.75	179.07	70.08
176.1698	-38.7028	105.28	76.59	178.84	70.85
176.1721	-38.7028	105.25	77.43	178.62	71.63
176.1744	-38.7028	105.23	78.27	178.41	72.42
176.1768	-38.7028	105.20	79.12	178.22	73.21
176.1791	-38.7028	105.18	79.97	178.04	74.01
176.1814	-38.7028	105.15	80.82	177.88	74.82
176.1837	-38.7028	105.13	81.68	177.73	75.64
176.1861	-38.7028	105.11	82.54	177.59	76.46
176.1884	-38.7028	105.09	83.41	177.46	77.29
176.1907	-38.7028	105.07	84.28	177.35	78.13
176.1930	-38.7028	105.05	85.16	177.24	78.98
176.1954	-38.7028	105.03	86.04	177.15	79.83
176.1977	-38.7028	105.02	86.93	177.06	80.69
176.2000	-38.7028	105.00	87.82	176.99	81.56
175.9700	-38.7012	101.41	84.67	173.97	78.35
175.9723	-38.7012	101.44	83.94	173.98	77.62
175.9746	-38.7012	101.47	83.22	173.99	76.90
175.9770	-38.7012	101.51	82.51	174.01	76.19
175.9793	-38.7012	101.54	81.81	174.03	75.48
175.9816	-38.7012	101.59	81.12	174.05	74.78
175.9839	-38.7012	101.63	80.43	174.08	74.09
175.9863	-38.7012	101.68	79.76	174.10	73.42
175.9886	-38.7012	101.73	79.09	174.13	72.74
175.9909	-38.7012	101.79	78.44	174.16	72.08
175.9932	-38.7012	101.85	77.79	174.19	71.43
175.9956	-38.7012	101.91	77.16	174.23	70.79
175.9979	-38.7012	101.98	76.53	174.27	70.16
176.0002	-38.7012	102.05	75.92	174.30	69.54
176.0025	-38.7012	102.13	75.32	174.35	68.92
176.0048	-38.7012	102.21	74.73	174.39	68.32
176.0072	-38.7012	102.29	74.14	174.43	67.73
176.0095	-38.7012	102.38	73.57	174.48	67.15
176.0118	-38.7012	102.47	73.02	174.53	66.58
176.0141	-38.7012	102.57	72.47	174.58	66.02
176.0165	-38.7012	102.67	71.93	174.63	65.48
176.0188	-38.7012	102.77	71.41	174.69	64.94
176.0211	-38.7012	102.88	70.90	174.74	64.41
176.0234	-38.7012	102.99	70.40	174.80	63.90
176.0258	-38.7012	103.10	69.91	174.86	63.40
176.0281	-38.7012	103.22	69.43	174.92	62.91
176.0304	-38.7012	103.34	68.97	174.98	62.43
176.0327	-38.7012	103.47	68.52	175.05	61.96
176.0351	-38.7012	103.60	68.08	175.12	61.51
176.0374	-38.7012	103.73	67.65	175.19	61.07
176.0397	-38.7012	103.86	67.24	175.27	60.64
176.0420	-38.7012	104.01	66.84	175.35	60.22
176.0443	-38.7012	104.15	66.45	175.43	59.82
176.0467	-38.7012	104.30	66.07	175.52	59.43
176.0490	-38.7012	104.45	65.71	175.62	59.05
176.0513	-38.7012	104.61	65.37	175.72	58.69
176.0536	-38.7012	104.77	65.03	175.84	58.34
176.0560	-38.7012	104.94	64.72	175.96	58.00
176.0583	-38.7012	105.11	64.41	176.10	57.68
176.0606	-38.7012	105.29	64.12	176.25	57.38
176.0629	-38.7012	105.47	63.84	176.41	57.09
176.0653	-38.7012	105.66	63.58	176.59	56.81
176.0676	-38.7012	105.86	63.34	176.79	56.55
176.0699	-38.7012	106.06	63.10	177.00	56.30
176.0722	-38.7012	106.27	62.88	177.23	56.07
176.0745	-38.7012	106.49	62.67	177.48	55.86
176.0769	-38.7012	106.71	62.48	177.75	55.66
176.0792	-38.7012	106.93	62.29	178.04	55.47
176.0815	-38.7012	107.17	62.12	178.36	55.30
176.0838	-38.7012	107.40	61.95	178.69	55.14
176.0862	-38.7012	107.64	61.79	179.04	55.00
176.0885	-38.7012	107.88	61.64	179.41	54.87
176.0908	-38.7012	108.12	61.49	179.81	54.75
176.0931	-38.7012	108.36	61.34	180.22	54.64
176.0955	-38.7012	108.59	61.20	180.65	54.55
176.0978	-38.7012	108.82	61.05	181.09	54.47
176.1001	-38.7012	109.02	60.91	181.55	54.41
176.1024	-38.7012	109.20	60.78	182.01	54.38
176.1047	-38.7012	109.31	60.66	182.47	54.40
176.1071	-38.7012	109.34	60.56	182.92	54.46
176.1094	-38.7012	109.26	60.51	183.34	54.60
176.1117	-38.7012	109.04	60.48	183.73	54.83
176.1140	-38.7012	108.68	60.50	184.10	55.13
176.1164	-38.7012	108.21	60.52	184.47	55.50
176.1187	-38.7012	107.65	60.56	184.85	55.91
176.1210	-38.7012	107.03	60.60	185.22	56.35
176.1233	-38.7012	106.42	60.67	185.56	56.81
176.1257	-38.7012	105.89	60.83	185.77	57.30
176.1280	-38.7012	105.52	61.15	185.78	57.80
176.1303	-38.7012	105.34	61.66	185.54	58.34
176.1326	-38.7012	105.29	62.33	185.11	58.91
176.1349	-38.7012	105.33	63.11	184.58	59.50
176.1373	-38.7012	105.38	63.95	184.02	60.12
176.1396	-38.7012	105.43	64.82	183.48	60.76
176.1419	-38.7012	105.47	65.69	182.96	61.42
176.1442	-38.7012	105.49	66.57	182.48	62.09
176.1466	-38.7012	105.49	67.44	182.02	62.78
176.1489	-38.7012	105.48	68.31	181.60	63.48
176.1512	-38.7012	105.47	69.17	181.21	64.19
176.1535	-38.7012	105.45	70.03	180.84	64.91
176.1559	-38.7012	105.43	70.89	180.49	65.64
176.1582	-38.7012	105.40	71.74	180.17	66.38
176.1605	-38.7012	105.38	72.59	179.86	67.13
176.1628	-38.7012	105.35	73.43	179.57	67.89
176.1652	-38.7012	105.32	74.28	179.29	68.65
176.1675	-38.7012	105.29	75.13	179.03	69.42
176.1698	-38.7012	105.27	75.97	178.79	70.20
176.1721	-38.7012	105.24	76.82	178.56	70.99
176.1744	-38.7012	105.21	77.67	178.35	71.78
176.1768	-38.7012	105.19	78.52	178.15	72.58
176.1791	-38.7012	105.17	79.37	177.97	73.39
176.1814	-38.7012	105.14	80.23	177.80	74.21
176.1837	-38.7012	105.12	81.10	177.64	75.03
176.1861	-38.7012	105.10	81.97	177.50	75.86
176.1884	-38.7012	105.08	82.84	177.37	76.70
176.1907	-38.7012	105.06	83.72	177.26	77.55
176.1930	-38.7012	105.04	84.60	177.15	78.41
176.1954	-38.7012	105.03	85.49	177.06	79.27
176.1977	-38.7012	105.01	86.39	176.98	80.14
176.2000	-38.7012	104.99	87.29	176.91	81.02
175.9700	-38.6996	101.33	84.07	173.90	77.76
175.9723	-38.6996	101.36	83.33	173.91	77.02
175.9746	-38.6996	101.39	82.61	173.93	76.30
175.9770	-38.6996	101.43	81.89	173.94	75.57
175.9793	-38.6996	101.47	81.18	173.96	74.86
175.9816	-38.6996	101.51	80.48	173.98	74.16
175.9839	-38.6996	101.55	79.79	174.01	73.46
175.9863	-38.6996	101.60	79.11	174.03	72.78
175.9886	-38.6996	101.66	78.44	174.06	72.10
175.9909	-38.6996	101.71	77.78	174.09	71.43
175.9932	-38.6996	101.77	77.13	174.12	70.77
175.9956	-38.6996	101.84	76.49	174.16	70.13
175.9979	-38.6996	101.90	75.86	174.19	69.49
176.0002	-38.6996	101.98	75.24	174.23	68.86
176.0025	-38.6996	102.05	74.63	174.27	68.24
176.0048	-38.6996	102.13	74.03	174.32	67.63
176.0072	-38.6996	102.22	73.44	174.36	67.04
176.0095	-38.6996	102.31	72.87	174.41	66.45
176.0118	-38.6996	102.40	72.30	174.46	65.87
176.0141	-38.6996	102.50	71.75	174.51	65.31
176.0165	-38.6996	102.60	71.21	174.56	64.76
176.0188	-38.6996	102.70	70.68	174.62	64.21
176.0211	-38.6996	102.81	70.16	174.67	63.68
176.0234	-38.6996	102.93	69.65	174.73	63.16
176.0258	-38.6996	103.04	69.16	174.79	62.65
176.0281	-38.6996	103.16	68.68	174.85	62.16
176.0304	-38.6996	103.29	68.21	174.91	61.67
176.0327	-38.6996	103.42	67.75	174.97	61.20
176.0351	-38.6996	103.55	67.31	175.04	60.74
176.0374	-38.6996	103.69	66.87	175.11	60.29
176.0397	-38.6996	103.83	66.46	175.18	59.85
176.0420	-38.6996	103.97	66.05	175.26	59.43
176.0443	-38.6996	104.12	65.66	175.34	59.02
176.0467	-38.6996	104.27	65.28	175.43	58.62
176.0490	-38.6996	104.43	64.91	175.52	58.24
176.0513	-38.6996	104.59	64.56	175.62	57.87
176.0536	-38.6996	104.75	64.22	175.74	57.51
176.0560	-38.6996	104.93	63.90	175.86	57.17
176.0583	-38.6996	105.11	63.59	175.99	56.84
176.0606	-38.6996	105.29	63.29	176.14	56.53
176.0629	-38.6996	105.48	63.01	176.31	56.23
176.0653	-38.6996	105.68	62.75	176.49	55.95
176.0676	-38.6996	105.89	62.49	176.69	55.68
176.0699	-38.6996	106.10	62.26	176.91	55.43
176.0722	-38.6996	106.33	62.03	177.15	55.19
176.0745	-38.6996	106.56	61.82	177.41	54.96
176.0769	-38.6996	106.79	61.62	177.69	54.75
176.0792	-38.6996	107.04	61.44	178.00	54.56
176.0815	-38.6996	107.29	61.26	178.33	54.38
176.0838	-38.6996	107.54	61.09	178.68	54.21
176.0862	-38.6996	107.81	60.92	179.06	54.06
176.0885	-38.6996	108.07	60.76	179.46	53.91
176.0908	-38.6996	108.35	60.61	179.88	53.78
176.0931	-38.6996	108.62	60.45	180.33	53.65
176.0955	-38.6996	108.90	60.29	180.80	53.54
176.0978	-38.6996	109.18	60.12	181.30	53.43
176.1001	-38.6996	109.46	59.96	181.81	53.33
176.1024	-38.6996	109.70	59.79	182.33	53.26
176.1047	-38.6996	109.89	59.63	182.86	53.22
176.1071	-38.6996	109.98	59.51	183.36	53.25
176.1094	-38.6996	109.92	59.43	183.83	53.38
176.1117	-38.6996	109.67	59.42	184.26	53.61
176.1140	-38.6996	109.22	59.44	184.66	53.95
176.1164	-38.6996	108.61	59.49	185.07	54.36
176.1187	-38.6996	107.88	59.51	185.52	54.83
176.1210	-38.6996	107.05	59.51	186.03	55.32
176.1233	-38.6996	106.21	59.49	186.55	55.81
176.1257	-38.6996	105.46	59.55	186.95	56.32
176.1280	-38.6996	105.00	59.86	187.00	56.84
176.1303	-38.6996	104.87	60.47	186.62	57.40
176.1326	-38.6996	104.97	61.29	185.95	58.00
176.1349	-38.6996	105.13	62.22	185.20	58.63
176.1373	-38.6996	105.27	63.15	184.47	59.28
176.1396	-38.6996	105.38	64.08	183.80	59.94
176.1419	-38.6996	105.44	64.99	183.20	60.62
176.1442	-38.6996	105.47	65.89	182.66	61.31
176.1466	-38.6996	105.48	66.77	182.16	62.02
176.1489	-38.6996	105.48	67.65	181.70	62.73
176.1512	-38.6996	105.46	68.52	181.28	63.46
176.1535	-38.6996	105.44	69.38	180.89	64.19
176.1559	-38.6996	105.42	70.25	180.52	64.94
176.1582	-38.6996	105.39	71.10	180.18	65.69
176.1605	-38.6996	105.37	71.96	179.85	66.45
176.1628	-38.6996	105.34	72.81	179.55	67.22
176.1652	-38.6996	105.31	73.66	179.26	67.99
176.1675	-38.6996	105.28	74.51	178.99	68.77
176.1698	-38.6996	105.25	75.36	178.74	69.56
176.1721	-38.6996	105.23	76.21	178.50	70.35
176.1744	-38.6996	105.20	77.07	178.28	71.15
176.1768	-38.6996	105.18	77.93	178.07	71.96
176.1791	-38.6996	105.15	78.79	177.88	72.78
176.1814	-38.6996	105.13	79.65	177.71	73.60
176.1837	-38.6996	105.11	80.52	177.55	74.43
176.1861	-38.6996	105.09	81.40	177.41	75.27
176.1884	-38.6996	105.07	82.28	177.28	76.12
176.1907	-38.6996	105.05	83.16	177.16	76.98
176.1930	-38.6996	105.03	84.05	177.06	77.84
176.1954	-38.6996	105.02	84.95	176.97	78.71
176.1977	-38.6996	105.00	85.85	176.89	79.59
176.2000	-38.6996	104.98	86.76	176.82	80.48
175.9700	-38.6980	101.25	83.47	173.83	77.17
175.9723	-38.6980	101.28	82.73	173.85	76.43
175.9746	-38.6980	101.31	82.00	173.86	75.69
175.9770	-38.6980	101.35	81.28	173.87	74.97
175.9793	-38.6980	101.39	80.56	173.89	74.25
175.9816	-38.6980	101.43	79.86	173.91	73.54
175.9839	-38.6980	101.47	79.16	173.93	72.84
175.9863	-38.6980	101.52	78.47	173.96	72.14
175.9886	-38.6980	101.57	77.79	173.99	71.46
175.9909	-38.6980	101.63	77.13	174.02	70.79
175.9932	-38.6980	101.69	76.47	174.05	70.12
175.9956	-38.6980	101.75	75.82	174.08	69.47
175.9979	-38.6980	101.82	75.18	174.12	68.82
176.0002	-38.6980	101.90	74.56	174.16	68.19
176.0025	-38.6980	101.97	73.94	174.20	67.56
176.0048	-38.6980	102.05	73.34	174.24	66.95
176.0072	-38.6980	102.14	72.75	174.29	66.35
176.0095	-38.6980	102.23	72.16	174.34	65.75
176.0118	-38.6980	102.32	71.59	174.38	65.17
176.0141	-38.6980	102.42	71.03	174.44	64.60
176.0165	-38.6980	102.53	70.49	174.49	64.04
176.0188	-38.6980	102.63	69.95	174.54	63.49
176.0211	-38.6980	102.75	69.43	174.60	62.95
176.0234	-38.6980	102.86	68.92	174.65	62.43
176.0258	-38.6980	102.98	68.42	174.71	61.91
176.0281	-38.6980	103.10	67.93	174.77	61.41
176.0304	-38.6980	103.23	67.45	174.83	60.92
176.0327	-38.6980	103.36	66.99	174.89	60.44
176.0351	-38.6980	103.50	66.54	174.96	59.97
