# ModEM impedance responses for Description:                                                                                        
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -38.629 176.056
>     36    13
3.981072E+00          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   2.311201E+00   2.658389E+00   2.000000E+15
3.981072E+00          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -4.463002E+00  -4.334591E+00   2.000000E+15
6.309574E+00          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   1.845363E+00   2.058253E+00   2.000000E+15
6.309574E+00          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -3.354265E+00  -3.632047E+00   2.000000E+15
1.000000E+01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   1.455637E+00   1.632724E+00   2.000000E+15
1.000000E+01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -2.496720E+00  -2.853901E+00   2.000000E+15
1.584893E+01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   1.136129E+00   1.270668E+00   2.000000E+15
1.584893E+01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -1.901538E+00  -2.219148E+00   2.000000E+15
2.511886E+01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   8.828372E-01   9.847126E-01   2.000000E+15
2.511886E+01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -1.463429E+00  -1.700435E+00   2.000000E+15
3.981071E+01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   6.859296E-01   7.602410E-01   2.000000E+15
3.981071E+01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -1.156710E+00  -1.303202E+00   2.000000E+15
6.309573E+01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   5.446809E-01   5.884021E-01   2.000000E+15
6.309573E+01          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -9.158332E-01  -1.006472E+00   2.000000E+15
1.000000E+02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   4.338642E-01   4.605917E-01   2.000000E+15
1.000000E+02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -7.266209E-01  -7.808681E-01   2.000000E+15
1.584893E+02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZXY   3.437436E-01   3.560316E-01   2.000000E+15
1.584893E+02          WT030a        -38.608  176.038    2164.640   -1445.359    -380.028     ZYX  -5.815757E-01  -6.089725E-01   2.000000E+15
1.000000E-03          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   3.143305E+02   3.887120E+02   2.000000E+15
1.000000E-03          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -2.887300E+02  -3.044903E+02   2.000000E+15
1.585000E-03          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   1.655410E+02   3.149255E+02   2.000000E+15
1.585000E-03          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -1.611695E+02  -2.650544E+02   2.000000E+15
2.512000E-03          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   8.293778E+01   2.237142E+02   2.000000E+15
2.512000E-03          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -8.212220E+01  -1.958720E+02   2.000000E+15
3.981000E-03          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   4.315040E+01   1.503813E+02   2.000000E+15
3.981000E-03          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -4.223638E+01  -1.341248E+02   2.000000E+15
6.310000E-03          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   2.547511E+01   9.808049E+01   2.000000E+15
