X	Y
174.939061	-38.447359
174.8872405	-38.35826201
174.9139205	-38.0479055
175.2614875	-38.679114
175.2535101	-38.54622897
175.3222961	-38.62716046
175.140256	-38.36701901
175.18526	-38.372235
175.1841345	-38.505624
175.194534	-38.469018
175.1428384	-38.42390005
175.303751	-38.38244148
176.74036	-38.499487
175.746191	-38.59623649
175.455449	-38.3522635
175.6382514	-38.40650956
175.754243	-38.3697446
175.142361	-38.28922853
175.097809	-38.26860051
175.141338	-38.2657585
175.3682065	-38.3175185
175.409535	-38.219316
175.47539	-38.17453686
175.5155924	-38.2170053
175.5342181	-38.18973394
175.5953974	-38.20667752
175.5184199	-38.12750236
175.82346	-39.14196707
176.6598424	-39.23154893
175.818778	-39.101983
175.7836797	-39.087809
175.7633275	-38.973252
175.8650271	-38.94330292
176.2893355	-38.905429
176.7830495	-39.32530249
176.6122145	-39.05515
176.842967	-39.28824445
174.137332	-41.720528
176.856989	-39.23480652
177.1125085	-39.133707
177.0600384	-39.15991562
176.9735425	-38.98809
176.895853	-38.993239
176.9751435	-38.940388
177.155091	-38.77595452
175.87508	-38.6161665
175.906816	-38.5450245
175.927735	-38.6615005
176.113323	-38.61836602
176.451195	-38.523266
175.908495	-38.24323203
175.8718345	-38.291513
175.8572765	-38.25602699
175.853838	-38.25434548
175.8209795	-38.12786453
175.8332794	-38.10925799
176.000159	-38.09948901
176.2256505	-38.190167
176.2464025	-38.193569
176.3680054	-38.18007309
176.1551125	-38.049329
176.1548135	-38.0481665
176.4021486	-38.04610454
176.5402245	-38.5709295
176.7473265	-38.6155865
173.0100495	-41.2860315
176.796326	-38.2780705
176.8491625	-37.98924051
174.8409665	-37.885245
174.848052	-37.865365
174.9550871	-37.93824535
174.8547735	-37.710496
174.9094189	-37.70163846
175.3427865	-37.794588
175.3740685	-37.783075
175.376531	-37.78599559
175.3758495	-37.7863766
175.30741	-37.753634
175.336976	-37.77031802
175.2729255	-37.71398305
175.6671725	-37.98058849
175.7624919	-37.41675449
175.6333445	-37.414371
174.890306	-36.92252149
174.6790415	-36.69395151
174.6412965	-36.6454875
174.8743455	-36.92957401
174.8623775	-36.912991
176.0867495	-37.755272
174.8468885	-36.90778702
174.706855	-36.7767535
175.56889	-37.27165798
175.515858	-37.0074885
175.481309	-36.950964
175.7073775	-36.957267
175.720449	-36.91304
175.787229	-37.824738
176.05571	-37.821897
176.0974915	-37.75511699
176.05039	-37.78681049
176.2091326	-37.68690636
175.891147	-37.531932
175.9466248	-37.627157
175.9997597	-37.59002446
175.8160125	-36.955416
177.1868735	-39.0953625
177.244342	-39.089902
177.8039946	-39.05552404
177.333626	-38.9251145
177.2699495	-38.9061195
168.4044415	-46.5903685
177.5859711	-38.72527706
177.7182647	-38.68110203
177.9055675	-39.16378454
168.66014	-45.7029255
177.4257295	-38.636501
177.718584	-38.644134
177.7276485	-38.53151597
177.722634	-38.49249409
177.816939	-38.3484935
177.780165	-38.28514355
177.9858121	-38.63627347
177.9595495	-38.170466
177.5193949	-37.92823455
178.0387056	-37.70693743
178.5274594	-37.70308004
174.572671	-36.56361649
174.4166518	-36.13839094
174.4557975	-35.962798
169.4355755	-46.0929665
175.4491795	-36.518879
174.4536399	-35.77017956
174.4759755	-35.7425425
174.5301995	-35.79785405
168.3268545	-46.6063595
168.249675	-46.4308215
168.399668	-46.47363949
167.6262219	-46.10936235
167.671083	-46.0792365
167.7337165	-46.1493875
167.6925705	-46.09285101
167.9000866	-46.093094
167.8668145	-46.0839955
167.9988436	-46.12486709
167.678253	-45.954739
167.6540995	-45.834659
167.658333	-45.782069
167.622163	-45.785013
167.6268865	-45.7858885
167.7658246	-46.05234052
167.69767	-45.9575575
167.829209	-46.02827155
167.832514	-45.96876802
167.760895	-45.94374601
167.8575085	-45.974749
167.893427	-45.93976158
168.0211785	-46.00428312
168.3055077	-46.29785451
168.3835885	-46.366737
168.3280625	-46.3227165
168.3605755	-46.238242
168.1718315	-46.2056725
168.10856	-46.057264
168.280922	-46.1459945
168.4139655	-46.362294
168.432739	-46.298776
168.5185328	-46.30637504
168.559145	-46.127082
168.390256	-45.913512
168.5493045	-45.730722
167.669008	-45.6004725
167.7179165	-45.634047
167.8018905	-45.5941645
167.8621519	-45.56178254
167.902715	-45.54838
167.7993015	-45.53250951
167.7576245	-45.431388
167.814001	-45.4169105
167.7923465	-45.521025
168.0538515	-45.577375
168.0775195	-45.715235
168.1447235	-45.58081
168.1254229	-45.63383455
168.2214565	-45.66904552
168.332745	-45.6533935
168.506916	-45.56219585
168.502075	-45.578415
169.4193845	-46.163772
168.6450755	-45.405629
168.6961306	-45.42107158
168.672919	-45.40666601
168.665964	-45.411205
168.6074473	-45.05178448
168.6611905	-45.017249
168.8763215	-46.5988845
168.850044	-46.519253
168.8269654	-46.49983211
168.907305	-46.51673
168.8824894	-46.4924819
168.8964309	-46.46258
168.908861	-46.506832
168.8641805	-46.46079751
168.926423	-46.5369615
169.0512635	-46.5246295
169.0957336	-46.65251198
169.3524769	-46.495955
169.548838	-46.5197725
169.5335286	-46.48825794
169.4650166	-46.56874537
169.464008	-46.5404015
169.5502615	-46.533413
169.4828534	-46.48633804
169.578395	-46.4760315
169.5131475	-46.536153
169.512603	-46.492608
168.8141295	-46.3200225
168.762907	-46.1040625
168.8668755	-46.2110865
169.051913	-46.184117
169.438573	-46.3506895
169.3280065	-46.279748
169.3674081	-46.06750042
169.3450075	-46.123274
169.6569555	-46.32338693
169.67673	-46.314755
169.7913625	-46.30208392
169.672775	-46.3041445
169.562027	-46.14384942
169.536133	-46.109441
169.4648615	-46.0987005
169.5459195	-46.1015695
169.4767695	-46.18378801
169.575518	-46.180998
169.4900395	-46.16834439
169.500947	-46.15572148
169.5907345	-46.1722835
169.459653	-46.110415
169.5807657	-46.11751249
169.6645585	-46.204719
169.7721825	-46.164714
169.8283419	-46.14758606
169.9675475	-46.082509
169.4804844	-46.041037
169.4898805	-46.0034985
169.55169	-45.94927784
169.6059165	-45.93871654
169.4467585	-46.042208
169.461291	-46.019775
169.4871795	-46.016257
169.51891	-46.0259175
169.5167484	-46.016247
169.5046475	-45.965316
169.5349077	-45.9616685
169.5371985	-45.938912
169.5344595	-45.9125375
169.6222605	-46.05015248
169.636009	-46.0214245
169.7140665	-45.894886
169.7077995	-45.8947285
169.7484036	-45.89172045
169.591995	-45.859235
169.592372	-45.859017
169.9854461	-45.9228374
170.135374	-45.9153145
169.8056559	-45.8605621
169.8313299	-45.84605703
169.8907695	-45.8161595
170.0372825	-45.7735215
170.049263	-45.814944
170.0434395	-45.8148295
170.120872	-45.8265095
170.140664	-45.819239
170.1214	-45.7945835
169.3554261	-45.56713787
169.3790105	-45.5370685
169.33092	-45.52354339
169.31456	-45.4672155
169.2962065	-45.42080032
168.7752622	-45.00771806
169.2580215	-45.33765602
169.2702025	-45.331196
169.276166	-45.07006946
169.4843091	-45.68024096
169.504976	-45.6862895
170.0661905	-45.677647
170.0644755	-45.544165
169.812176	-45.45931299
170.1365515	-45.520641
169.693106	-45.2092715
169.7255935	-45.1879375
169.634358	-45.187069
169.72412	-45.1130625
169.709892	-45.03359749
169.695691	-45.01853049
169.7444665	-45.0093505
169.941047	-45.3350575
169.953269	-45.33840753
169.9454615	-45.300822
169.915653	-45.2378235
169.9239895	-45.2015125
170.07704	-45.25504
170.071196	-45.189343
170.022412	-45.21301301
170.0391599	-45.22790397
169.824942	-45.075085
169.937032	-45.1701495
169.9659585	-45.1497625
169.959381	-45.111634
169.864845	-45.041681
170.0270815	-45.073451
170.078327	-45.11357945
170.023241	-45.06096197
170.137581	-45.0485715
170.086962	-45.1248775
170.0470675	-45.080505
170.061039	-45.08088
169.9672674	-45.04845098
170.1185335	-45.0422325
170.0208395	-45.1610565
170.1524175	-45.9391835
170.178455	-45.74910599
170.2451485	-45.831972
170.2637125	-45.88762474
170.1799785	-45.717532
170.2548216	-45.74577389
170.3372255	-45.85057599
170.342648	-45.745068
170.492325	-45.8440955
170.3411271	-45.81143652
170.5102645	-45.8387745
170.58113	-45.817482
170.5576495	-45.727516
170.555333	-45.800003
170.6114486	-45.80831547
170.628192	-45.82528649
170.5456905	-45.740474
170.6103582	-45.81417402
170.6815349	-45.84254463
170.726928	-45.8759535
170.3032995	-45.61984999
170.1477535	-45.5185765
170.2802459	-45.45508163
170.238286	-45.3681685
170.210474	-45.518912
170.5631065	-45.699259
170.661849	-45.6186235
170.6008175	-45.609314
170.5411365	-45.4203155
170.5365545	-45.4492905
170.2751538	-45.27847899
170.2535112	-45.32562744
170.186485	-45.198857
170.2564485	-45.18522402
170.266999	-45.1569175
170.2445	-45.049084
170.2591065	-45.1140595
170.2717715	-45.10435
170.7700775	-45.23301399
170.7518885	-45.2174275
170.6823455	-45.1634255
170.805027	-45.024491
170.9164945	-45.02004002
168.3408385	-44.7763075
168.416475	-44.7583875
168.7458555	-44.9395375
168.897986	-44.98997849
168.8322605	-44.9502145
169.0535045	-45.000734
168.9900659	-44.66293142
169.290697	-44.89037
169.3911725	-44.8324655
169.2310815	-44.73069782
169.245379	-44.657213
169.3565879	-44.77579415
169.3640125	-44.8180465
169.272986	-44.745906
169.314964	-44.7437675
169.4181595	-44.8082755
169.2394745	-44.6240055
169.2252985	-44.643658
169.309018	-44.628549
169.320264	-44.60885
169.1783155	-44.35925905
169.7659255	-44.8886575
169.7006885	-44.973954
169.7749715	-44.9694225
169.8032065	-44.9612625
169.8894035	-44.996171
169.938564	-44.9953055
169.88868	-44.948399
169.901279	-44.9502495
169.869398	-44.99813601
169.9638785	-44.9811785
169.865738	-44.9421795
169.6138685	-44.3336415
169.626272	-44.3679195
170.524622	-44.677292
169.7091395	-44.44346854
170.1463085	-44.6320925
170.1196095	-44.5701775
170.102689	-44.5634615
170.1351615	-44.31121854
170.2293131	-43.97701498
169.231746	-44.226256
169.830155	-44.2689295
170.095082	-44.29123395
170.110728	-44.24234842
170.111582	-44.223401
170.1021385	-44.1943945
170.113143	-43.8715475
170.4860718	-44.97326938
170.4334225	-44.70146599
170.3371025	-44.652176
170.4232785	-44.7394705
170.561553	-44.94839801
170.690917	-44.9820085
170.7862525	-44.9360065
170.775979	-44.917516
170.7023855	-44.86251749
170.553363	-44.7616351
170.6607645	-44.667756
170.7764585	-44.767195
170.1597465	-44.6160275
170.1981065	-44.613647
170.286536	-44.598203
170.184596	-44.5872105
172.571704	-43.7453605
170.1856725	-44.5900385
170.3889065	-44.35986547
170.536174	-44.6279695
170.538237	-44.645279
170.6524589	-44.52308446
170.8104345	-44.64597254
170.654253	-44.47481524
170.9270785	-44.9931495
170.948997	-44.995882
170.9445415	-44.9961815
170.9407555	-44.9187765
169.749178	-46.271668
170.981103	-44.99644
171.06042	-44.954813
171.1336225	-44.866631
171.110841	-44.724891
170.981099	-44.4898615
170.9817855	-44.5738725
170.973896	-44.5381915
170.9941035	-44.54593
171.1048345	-44.598534
170.9775965	-44.401496
170.9151905	-44.3527745
170.9928367	-44.37295203
171.0046445	-44.4297015
170.9455255	-44.39539
171.0611985	-44.4008945
171.0753935	-44.41283755
171.0544285	-44.4182205
171.156716	-44.41180049
170.2092145	-44.180519
170.225322	-44.129845
170.3542315	-44.0929025
170.3594015	-44.07491749
170.356442	-44.065968
170.680366	-44.18998251
170.8095695	-44.2226765
170.8176795	-44.2377585
170.8365355	-44.1551305
170.6415055	-44.103395
170.5153385	-43.9721675
170.765956	-44.1035735
170.705138	-44.03046298
170.68809	-44.04410143
170.819663	-44.12419795
170.7999029	-43.9936212
169.563932	-45.9681935
170.4653865	-43.8782107
170.5627765	-43.91508
170.577363	-43.72462453
170.9807595	-44.2901515
170.9044505	-44.24730548
170.993902	-44.244585
170.863766	-44.160661
170.9749995	-44.1595925
171.012359	-44.15565397
170.8599905	-44.246894
171.0837845	-44.14675195
170.9202665	-44.054626
170.859001	-44.0601025
170.981234	-44.125324
170.974587	-44.0874615
170.8845875	-44.0118655
170.8754455	-43.992463
171.2036775	-43.983261
171.2402145	-44.1637965
171.288677	-44.259078
171.240697	-44.230141
171.2745495	-44.216847
171.368316	-44.191623
171.47611	-44.187388
171.221704	-44.10213603
171.231963	-44.06015
171.281811	-44.027557
171.2323451	-43.95170595
171.521818	-44.09439701
170.9524041	-43.879973
170.8649995	-43.94767
171.401743	-43.714495
170.0929631	-43.42583381
170.3144075	-43.2725115
170.2068855	-43.35312629
170.2290805	-43.2921165
170.4047545	-43.2698045
170.442065	-43.1853755
169.560012	-45.9367235
170.57234	-43.1491225
170.6808255	-42.99958852
171.5472755	-43.59032053
171.2308064	-43.29160982
171.227134	-43.3045675
171.5351855	-43.36012752
171.5240755	-43.249491
171.5442334	-43.25382757
171.0118635	-42.72935346
171.01287	-42.70626043
171.190889	-42.6768731
171.1929975	-42.6278955
171.439508	-42.73416
171.5415215	-42.626659
171.2340019	-42.46410249
171.3482614	-42.4177274
171.2766466	-42.43835063
171.7240518	-43.91092454
172.102865	-43.84111899
172.305553	-43.66483
172.5634575	-43.69959592
172.678684	-43.797162
172.7586265	-43.82552702
172.8014932	-43.84788346
172.8084435	-43.8405225
172.8633455	-43.870071
172.6357865	-43.764037
172.895564	-43.63632254
172.9771895	-43.87876896
173.0644015	-43.82967448
173.0748911	-43.81937422
171.577494	-43.3501245
171.8566095	-43.3212572
172.0149125	-43.5439795
172.241011	-43.2940275
172.2263135	-43.302425
171.731557	-43.20731487
171.5656101	-43.23612601
171.717483	-43.2458495
171.8568	-43.09336698
171.7546155	-43.05864298
172.195216	-43.23495497
172.2257609	-43.23484405
172.140252	-43.186209
172.195501	-43.145721
172.214365	-43.103441
172.5178765	-43.5741065
172.498582	-43.5487685
172.4927915	-43.26334337
172.698979	-43.550298
172.69824	-43.5581145
172.6153386	-43.277346
172.338133	-43.243176
172.5828545	-43.08230694
172.521355	-43.0236239
172.5313785	-42.9532915
172.8199465	-43.08577409
171.5917195	-42.55131204
171.5667624	-42.57676854
171.7846255	-42.56505805
171.8158171	-42.56492658
171.902624	-42.5632785
171.816391	-42.54167849
172.545099	-42.85698
172.5368795	-42.89550045
172.5525725	-42.84097756
172.6473446	-42.83588852
172.6999954	-42.88363343
172.7557729	-42.75070673
172.890862	-42.79618799
172.8358289	-42.81730203
172.834677	-42.764726
172.902375	-42.790203
172.903443	-42.7398695
172.7811776	-42.57468461
172.955135	-42.68187051
172.8134351	-42.57154507
172.88464	-42.71028961
172.8139695	-42.53478807
173.1008335	-42.91216437
173.1024965	-43.005451
172.9936645	-42.9560155
173.0439995	-42.94269
173.0801025	-42.9337545
173.2168979	-42.89956927
173.2137	-42.9289255
173.224561	-42.92315495
172.970341	-42.7563625
173.1365345	-42.771431
173.173835	-42.7852935
173.2666556	-42.88984713
173.213824	-42.8216115
173.228161	-42.737882
173.0308855	-42.63542
173.297324	-42.69910499
173.3141922	-42.81029272
173.4514765	-42.547365
173.3932055	-42.42213651
173.460644	-42.3863955
173.5640855	-42.364186
173.7564521	-42.27228497
173.745085	-42.2510885
173.735093	-42.284954
173.7940516	-42.26703798
175.8587765	-40.1303425
171.5365765	-41.860918
171.8743505	-41.8539945
172.228754	-41.91114999
171.581875	-41.8417415
172.329465	-42.04106596
171.773881	-41.7297895
171.8078515	-41.7605075
171.739379	-41.730852
171.9872265	-41.8428285
172.2239025	-41.810912
172.1855946	-41.77443725
172.336847	-41.99034673
172.3380685	-41.96322546
172.315047	-41.914549
172.5140545	-41.9718024
172.323555	-41.791122
172.4727625	-41.7072875
172.4923316	-41.69736048
172.5087195	-41.6440715
172.6843045	-41.70948
172.7652495	-41.770912
172.950192	-41.77932852
172.6695185	-41.643559
172.8175336	-41.52200546
172.9616026	-41.50825386
172.8744755	-41.6676515
172.875327	-41.66798809
172.8451625	-41.64331799
172.082841	-41.3771855
172.689697	-41.42129037
172.7258345	-41.4001365
172.811128	-41.35929799
172.824094	-41.21573903
172.892522	-41.3079665
172.8512491	-41.23804402
172.8316985	-41.030931
172.8306198	-41.0311845
172.831636	-40.8595585
173.3668035	-42.0316735
173.436414	-41.9869045
173.1984195	-41.674781
173.6035635	-41.71740342
173.462333	-41.54798741
173.4341995	-41.55948396
173.45912	-41.56527197
173.4769403	-41.54817157
173.642637	-41.6685025
173.57938	-41.51099172
173.9708065	-41.9839885
173.9837955	-41.96245249
174.0081703	-41.87398302
174.024541	-41.85732998
174.1359645	-41.86718449
173.8697995	-41.79133797
173.857329	-41.81345946
173.7328685	-41.6142395
173.698104	-41.61121253
173.750253	-41.6084275
173.7463065	-41.570556
173.77122	-41.586633
173.802952	-41.5608825
173.8248785	-41.53487605
173.77118	-41.50221651
173.9774805	-41.6624425
174.1434395	-41.7280645
174.0768825	-41.72066601
174.0822694	-41.69768442
174.0973165	-41.68324948
174.1154255	-41.6406525
174.1063321	-41.60014161
174.0914486	-41.58940813
174.1020784	-41.56958088
174.0419288	-41.5245595
172.9847035	-41.4789155
173.0373601	-41.45858607
173.009599	-41.4544925
173.0108075	-41.455667
173.149553	-41.315996
173.2340626	-41.32548243
173.1476005	-41.40782651
172.9750835	-41.258453
173.079833	-41.26709048
173.0123385	-41.299385
173.267522	-41.30834198
173.2801985	-41.31034149
173.3216986	-41.29148301
173.332305	-41.2324865
173.6379855	-41.288522
173.586701	-41.23879499
173.6258621	-41.29759141
172.9794605	-41.13919699
172.9902532	-41.01851549
172.9719877	-40.81857298
173.757421	-41.48395149
173.7305334	-41.46623595
173.752653	-41.3658
173.852986	-41.3991545
173.9496895	-41.37854049
173.956182	-41.38021
173.6843484	-41.28579052
173.702928	-41.2852855
173.7594976	-41.28073266
173.7316415	-41.27286601
173.7744497	-41.24607249
173.798407	-41.24311703
173.9295276	-41.22074145
173.964965	-41.2341395
173.9218755	-41.19412699
173.8483095	-41.291343
173.9479518	-41.21782951
173.8934795	-41.1614115
173.9623266	-41.15041965
174.010014	-41.20604851
173.8841875	-41.15605751
174.0907505	-41.3359205
174.151237	-41.17702042
174.1115365	-41.2974355
174.088268	-41.25996102
174.0827736	-41.24878504
174.080863	-41.2001095
174.124015	-41.17108959
174.148369	-41.15520354
174.2048374	-41.22134007
174.196974	-41.22991549
174.1974524	-41.22316097
174.2414355	-41.2070985
173.8028915	-40.987503
173.8448545	-41.002584
173.746363	-41.1126315
173.7581469	-41.02451105
174.9916165	-40.96246001
173.776327	-40.9915115
173.8230025	-40.983416
173.949788	-41.11356573
173.878899	-40.97298003
173.8524588	-41.01478001
173.893422	-40.973016
173.9799474	-41.02452209
173.9250326	-41.11399745
173.833991	-40.92099156
173.9289325	-40.9491285
173.930483	-40.95801401
174.1098435	-41.04907893
174.1507932	-41.1306857
172.5119064	-40.61991785
172.6182755	-40.714561
174.8949814	-41.32405
174.75735	-41.238893
174.766921	-41.2294045
174.7367595	-41.219379
174.7513615	-41.2460795
174.860509	-41.17613099
174.845366	-41.1786975
174.8590345	-41.175846
174.8563565	-41.16641798
174.8546645	-41.15689601
174.8547105	-41.15665251
174.877838	-41.14834943
174.981677	-40.974124
175.0050315	-40.93958698
174.9948955	-40.95745352
175.4039586	-41.14428847
175.4748514	-41.14660738
175.6605325	-41.278905
175.653838	-41.310117
175.716656	-41.155388
175.6384665	-41.29078401
175.1112485	-41.06424298
175.577871	-41.0061315
175.694045	-41.116439
175.5476971	-40.93357102
175.63129	-40.851758
175.6076204	-40.95631863
175.726725	-40.8464945
175.919285	-41.1188815
176.0393375	-41.054665
176.0231005	-41.1348175
175.8702092	-40.95770513
175.7731	-40.9088365
176.1586605	-40.82284247
176.1557321	-40.85007705
175.1625305	-40.69056349
175.268033	-40.5671325
175.2849225	-40.60484252
175.266342	-40.5883995
175.364568	-40.5508855
175.3961575	-40.42502901
175.2715411	-40.11802703
175.293358	-40.10442144
175.607549	-40.3090475
175.6117465	-40.3001775
175.4545816	-40.19714994
169.8940455	-45.8389395
175.50307	-40.1943385
175.4549935	-40.14780148
175.6734625	-40.255364
175.74319	-40.1245485
174.880188	-39.83047157
174.777606	-39.7856615
174.878205	-39.8187145
174.82103	-39.746797
175.0464085	-39.890487
174.9416626	-39.82200002
175.0529359	-39.88271545
174.8996198	-39.81897802
174.899518	-39.817681
174.9519335	-39.80536486
174.65589	-39.701121
174.681333	-39.7222575
174.657192	-39.6317595
174.4555921	-39.51327646
174.7309085	-39.723371
174.744696	-39.651016
175.247868	-39.941797
175.234523	-39.96910749
175.0778299	-39.98487826
175.220083	-40.027776
175.1330865	-39.9565105
175.2304015	-39.952
175.348064	-40.0319375
175.211486	-39.880741
175.1373575	-39.8529815
175.193398	-39.8614765
175.4539572	-40.02776649
175.7625165	-39.9609075
175.6328	-39.997523
175.6780957	-39.91483152
175.472785	-39.7749605
175.4509241	-39.86659913
175.5744149	-39.741302
175.6741025	-39.79882605
175.6539295	-39.761115
175.6589925	-39.83138798
175.7487665	-39.86360641
175.665065	-39.8600305
175.2024891	-39.59072498
175.149945	-39.7300915
175.277876	-39.5609735
175.190191	-39.4917415
175.191476	-39.4591285
175.3093174	-39.53701995
175.2459764	-39.46225849
175.2421364	-39.44244995
175.383081	-39.420826
175.4264538	-39.55652398
175.733728	-39.3976525
175.77023	-40.51341
175.7774255	-40.480133
175.896994	-40.50054
175.7796755	-40.4955765
176.1265126	-40.53872089
176.159589	-40.52584094
176.1450636	-40.47965735
176.198356	-40.5125055
176.222146	-40.48402048
176.178734	-40.48860695
176.187909	-40.459485
176.2297805	-40.44395199
176.28131	-40.475309
176.29164	-40.45722601
176.384688	-40.52318304
175.8285185	-40.3559745
176.028893	-40.25138694
176.0415365	-40.197271
176.056752	-40.21018
176.042969	-40.18173
176.1249017	-40.18196307
176.0434365	-40.177561
176.3909685	-39.81839386
176.1307185	-40.41607802
176.2973585	-40.44042399
176.2415385	-40.30125299
176.2030035	-40.28573552
176.221878	-40.28554
176.2242975	-40.28098951
176.2055265	-40.266345
176.4499525	-40.280493
176.3118935	-40.40932495
176.3040075	-40.31178149
176.198782	-40.258568
176.3543065	-40.18180395
176.3140745	-40.172759
176.3160174	-40.18189052
176.595631	-40.32548051
176.6054415	-40.408347
176.579029	-40.353489
176.52162	-40.30526549
176.6394145	-40.2923825
176.609675	-40.29455008
176.513673	-40.143047
175.827468	-39.9657015
175.8204065	-40.0179495
175.8147675	-39.987942
175.8635625	-39.9925615
175.9447897	-39.99182698
175.829133	-39.9362965
175.9988195	-39.98856848
175.9946825	-39.99265548
175.9468545	-39.914517
175.845286	-39.77873049
175.9768355	-39.911686
175.976991	-39.81019958
176.3229285	-40.03010463
176.4525855	-39.91693152
176.3068335	-39.9312855
176.3552405	-39.7705565
176.3784915	-39.7626535
176.0035945	-39.6988645
176.0189435	-39.491067
176.034977	-39.4779445
176.3120525	-39.6528025
176.3766045	-39.6702445
176.397154	-39.590995
176.466242	-39.5919895
176.1281835	-39.4141415
176.245171	-39.442275
176.401127	-39.52746645
176.4606734	-39.5474715
176.4097015	-39.4684865
176.4552725	-39.43243599
176.474587	-39.42614201
176.488424	-40.05070097
176.5798045	-39.9699835
176.63242	-39.95862
176.6499785	-39.952677
176.476044	-39.9203185
176.486995	-39.92055451
176.6332195	-39.906242
176.7287635	-39.942498
176.6741585	-40.0822895
176.710783	-39.926011
176.733829	-39.913885
176.588664	-39.86528699
176.4818685	-39.818521
176.616744	-39.798868
176.5314589	-39.90454302
176.537588	-39.7535335
176.678591	-39.80872502
176.7398695	-39.854614
176.756924	-39.806089
176.73744	-39.77747452
176.857126	-39.7866625
176.575258	-39.6293475
176.587309	-39.6430235
176.496473	-39.63327857
176.6374119	-39.62553703
169.912168	-45.816416
176.65633	-39.65504997
176.4956175	-39.46979554
176.528965	-39.445929
176.639904	-39.514738
176.580297	-39.42003233
176.5404775	-39.393719
176.6751485	-39.431051
176.686095	-39.47119948
176.715901	-39.48445254
176.768793	-39.44689752
176.8159955	-39.3896445
177.0107995	-39.64975351
177.021818	-39.65668248
173.967426	-39.2047205
174.12254	-39.11082737
174.092284	-39.0794955
174.0938255	-39.07962
174.2496365	-39.03758752
174.3561905	-39.124889
174.235577	-39.026109
174.2482525	-39.00486549
174.2418635	-36.44627797
174.26513	-36.5237185
173.5200705	-35.452096
173.821166	-35.8348555
174.223252	-35.7699525
174.354912	-35.72377542
174.2172495	-35.75523604
173.8143305	-35.404091
174.1724015	-35.39908196
174.06804	-35.2649285
174.065725	-35.2137305
173.276162	-35.0550195
173.3037395	-35.082682
169.946415	-45.7625805
173.3485845	-35.128684
173.32105	-35.104129
173.4898015	-35.071915
173.586113	-35.110194
173.557811	-35.107774
173.7167225	-35.137813
167.574512	-45.9864855
173.7760458	-35.01018152
174.0327505	-35.1458185
174.683189	-39.1443085
174.7776196	-39.05889237
174.375709	-39.00644399
174.4390921	-38.99787553
174.7838615	-38.978513
174.7637489	-38.98612836
174.9422415	-38.95579197
174.9411805	-38.9262695
174.945135	-38.9295195
174.96682	-38.887152
175.0751805	-38.95759304
175.057887	-38.88339994
174.9552185	-38.90787
174.9745745	-38.86260245
174.9850495	-38.8611985
174.859848	-38.82366196
174.9332713	-38.82720249
175.0095545	-38.83262195
175.0142125	-38.820618
174.979102	-38.77191699
174.996065	-38.829155
175.0817785	-39.0519976
175.542437	-39.22011204
175.5801785	-39.056801
175.5027575	-39.115591
175.1586545	-38.900852
175.250764	-38.8734949
175.098266	-38.99407198
175.1188365	-39.01871349
175.1656575	-38.9489885
175.110853	-38.939642
175.2296605	-38.92205751
175.212621	-38.8824555
175.2455765	-38.89659696
175.3318855	-38.9143525
175.3960188	-38.90711771
175.359888	-38.8627285
175.3352935	-38.895381
175.310675	-38.889727
175.0853195	-38.774648
175.225617	-38.8017925
175.360053	-38.726192
175.170761	-38.754442
175.1709065	-38.7532045
175.08452	-38.774159
175.222223	-38.78889
175.2832346	-38.77426194
175.256625	-38.75500901
175.4453205	-38.87795551
169.2055445	-45.0567335
175.725271	-38.9118195
175.730223	-38.877877
175.612039	-38.949564
175.701428	-38.8994555
175.6831625	-38.87762751
175.7045525	-38.88912696
175.7244725	-38.886213
175.4662331	-38.83595419
175.674809	-38.82009951
175.692947	-38.764469
175.693096	-38.831764
175.7093689	-38.76157907
174.742744	-38.6316536
174.768534	-38.6092305
174.8490998	-38.535499
174.928435	-38.6208005
175.0047195	-38.5475985
174.954395	-38.5190795
174.905035	-38.64419
174.9089175	-38.6326545
174.9038982	-38.56057948
174.9219405	-38.502349
174.9409721	-38.50188398
174.995318	-38.53785299
174.7670821	-38.3552705
174.8558871	-38.36172151
174.7195223	-38.33190008
174.8903105	-38.385997
174.9836791	-38.46354412
174.905748	-38.33377533
175.0260025	-38.3680885
174.859628	-38.240397
174.855207	-38.1846685
175.023277	-38.2349075
174.9451965	-38.16252216
174.929718	-38.191822
174.8263335	-38.016998
174.877938	-38.0474705
175.0020865	-38.003569
169.17618	-45.05415
175.2203715	-38.64921101
175.0863205	-38.509252
175.1990995	-38.5515915
175.201285	-38.50543947
175.2975161	-38.66152805
175.310171	-38.598665
175.5438659	-38.32211121
175.3359275	-38.6121775
175.108949	-38.40878
175.1783479	-38.48060563
175.131992	-38.3899295
175.2207375	-38.4804425
175.2091539	-38.43734611
175.3321089	-38.38621166
175.401122	-38.45052251
175.447034	-38.59854148
175.7161605	-38.6685745
175.607621	-38.444076
175.6920007	-38.37887103
175.7403735	-38.4343825
175.733087	-38.410187
175.1170873	-38.27347942
175.1679425	-38.254905
175.142906	-38.2654085
175.373424	-38.2009365
175.293642	-38.177044
175.5534295	-38.2620195
175.4427702	-38.20368545
175.5661585	-38.1981295
175.659815	-38.20347809
175.6078504	-38.16732912
175.646954	-38.1730665
175.709751	-38.19530098
175.7292904	-38.1369445
175.8253941	-39.1442681
175.7789935	-39.0134585
175.9482975	-38.90067249
175.7886785	-38.98962
175.9666495	-38.88767301
176.3516919	-38.88120402
